SB_DEPTH_cm,SECT_NUM_cm,SECT_DEPTH_cm,CORE_THICK_cm,PWAmp,PWVel_m/s,Den_gm/cc,MS,Imp,FP
36.498726,1.0,36.54534,11.095546,12.182615,1073.401,1.2995262,46.75833,1394.9226,0.8413006
36.998726,1.0,37.04598,11.096138,9.4597845,1074.0708,1.3017355,45.189304,1398.1908,0.84000003
37.498726,1.0,37.546616,11.09764,14.466164,1073.1766,1.2792569,44.45762,1372.894,0.8530667
37.998726,1.0,38.047253,11.099048,18.858236,1072.396,1.258985,43.64801,1350.1139,0.8648527
38.498726,1.0,38.547894,11.099548,17.356318,1072.704,1.2598863,42.090717,1351.4791,0.8643521
38.998726,1.0,39.048534,11.100098,16.145601,1073.0166,1.259574,40.600437,1351.5438,0.86455035
39.498726,1.0,39.54917,11.101099,17.647514,1073.373,1.2479591,39.734333,1339.494,0.8712589
39.998726,1.0,40.04981,11.10205,19.0,1073.673,1.236439,38.925125,1327.4814,0.87791765
40.498726,1.0,40.550446,11.1025505,19.0,1073.4617,1.2257755,38.6309,1315.8065,0.88412553
40.998726,1.0,41.051086,11.103153,18.89783,1073.2603,1.2155256,38.25689,1304.5837,0.89008826
41.498726,1.0,41.551723,11.104655,17.89655,1073.1456,1.2089171,37.180767,1297.339,0.8938931
41.998726,1.0,42.052364,11.1059475,17.104729,1073.0109,1.2028167,36.15637,1290.6204,0.89740473
42.498726,1.0,42.553,11.105447,18.106005,1072.7034,1.2010645,35.574776,1288.405,0.89840597
42.998726,1.0,43.053642,11.104946,18.785439,1072.4794,1.1996984,34.982082,1286.6979,0.8991873
43.498726,1.0,43.55428,11.104445,16.782887,1072.95,1.2015508,34.29686,1289.2256,0.898136
43.998726,1.0,44.054916,11.104,15.274582,1073.312,1.2025245,33.670616,1290.684,0.8975899
44.498726,1.0,44.555557,11.104,17.77778,1072.793,1.1963667,33.52308,1283.4644,0.90114444
44.998726,1.0,45.056194,11.104225,19.943804,1072.4412,1.1905403,33.36414,1276.7959,0.90451354
45.498726,1.0,45.556835,11.106227,19.443167,1073.414,1.1873362,33.11502,1274.4874,0.90641594
45.998726,1.0,46.057472,11.108172,18.770113,1074.3215,1.1845747,32.890903,1272.5824,0.90805405
46.498726,1.0,46.558113,11.109674,16.767553,1074.727,1.1852255,32.859562,1273.7885,0.9076535
46.998726,1.0,47.05875,11.110589,15.293756,1074.9841,1.1850127,32.81909,1273.8895,0.90775824
47.498726,1.0,47.559387,11.107084,17.796946,1074.1251,1.1783042,32.709953,1265.6791,0.91166323
47.998726,1.0,48.060028,11.102139,20.0,1073.2513,1.1736006,32.635292,1259.5992,0.9144037
48.498726,1.0,48.560665,11.086619,20.0,1072.2695,1.1836133,32.81372,1269.1589,0.9085963
48.998726,1.0,49.061302,11.072755,20.0,1071.416,1.1937977,32.934475,1279.0527,0.9026908
49.498726,1.0,49.561943,11.070752,20.0,1071.4816,1.2052122,32.6419,1291.3419,0.89608234
49.998726,1.0,50.062584,11.068749,19.937418,1071.4498,1.2148933,32.396095,1301.6627,0.8904752
50.498726,1.0,50.56322,11.066747,19.43678,1070.7375,1.2124401,32.47765,1298.2048,0.891877
50.998726,1.0,51.063858,11.065,19.063858,1070.149,1.2093613,32.615627,1294.2224,0.89364284
51.498726,1.0,51.5645,11.065,19.564497,1070.4084,1.2020019,33.139545,1286.6522,0.89789826
51.998726,1.0,52.065136,11.064935,19.934862,1070.5266,1.1947272,33.578205,1279.0018,0.9021081
52.498726,1.0,52.565777,11.064434,19.434225,1069.701,1.1880186,33.446842,1270.8148,0.906013
52.998726,1.0,53.066414,11.064,19.0,1069.088,1.1837806,33.2891,1265.5322,0.9084835
53.498726,1.0,53.56705,11.064,19.0,1069.865,1.1956958,32.95893,1279.2388,0.90157473
53.998726,1.0,54.067688,11.064068,19.0,1070.5436,1.206995,32.6462,1292.1656,0.8950179
54.498726,1.0,54.56833,11.0645685,19.0,1070.5922,1.2143544,32.44499,1300.1063,0.8907124
54.998726,1.0,55.06897,11.064931,19.0,1070.5917,1.2196792,32.343723,1305.8035,0.88760006
55.498726,1.0,55.569607,11.06443,19.0,1070.2837,1.2122698,32.867992,1297.4594,0.89195555
55.998726,1.0,56.070244,11.064071,19.140488,1070.0259,1.206511,33.25661,1290.9502,0.89534175
56.498726,1.0,56.57088,11.06457,20.141764,1070.0743,1.2108667,32.814095,1295.6837,0.8927885
56.998726,1.0,57.07152,11.065143,21.0,1070.2039,1.214085,32.493145,1299.2969,0.89090043
57.498726,1.0,57.57216,11.066144,21.0,1070.8192,1.2104805,32.901566,1296.1885,0.8930031
57.998726,1.0,58.0728,11.068602,20.490404,1070.4705810546875,1.2075092,33.187744,1293.7452,0.8947345
58.498726,1.0,58.573437,11.079616,16.985939,1070.40771484375,1.2082602,32.755493,1295.2122,0.8942839
58.998726,1.0,59.074074,11.094704,13.629624,1070.113525390625,1.2084556,32.35216,1296.558,0.89415926
59.498726,1.0,59.574715,11.133253,11.126434,1070.1341552734375,1.2054517,32.11536,1297.2063,0.8959115
59.998726,1.0,60.07535,11.181673,9.0,1070.07177734375,1.2031186,31.786102,1300.0132,0.89727193
60.498726,1.0,60.575993,11.285806,9.0,1069.72119140625,1.2045704,30.935015,1315.0033,0.89642084
60.998726,1.0,61.07663,11.375379,9.536413,1069.8280029296875,1.2056545,30.162243,1327.699,0.89578426
61.498726,1.0,61.577267,11.384391,13.040878,1069.289794921875,1.2047032,29.822811,1327.699,0.89633495
61.998726,1.0,62.077908,11.390598,15.844187,1069.3134765625,1.220118761062622,29.081833,1327.67,0.8967299
62.498726,1.0,62.578545,11.381586,14.842907,1069.2071533203125,1.2210745811462402,26.162003,1327.4838,0.89627934
62.998726,1.0,63.079185,11.377483,14.237557,1069.4713134765625,1.2215075492858887,24.768011,1305.4016,0.907572
63.498726,1.0,63.579823,11.399512,15.7394705,1069.7900390625,1.2649970054626465,31.495031,1166.782,0.98136604
63.998726,1.0804615,58.866558,11.417437,17.080462,1069.873779296875,1.2652816772460938,37.2068,1050.4069,1.0433161
64.498726,1.5810994,26.925861,11.413933,17.581099,1069.872314453125,1.2652816772460938,37.61682,1050.1946,1.0434163
64.998726,2.0,0.28173724,11.406342,17.836525,1069.141845703125,1.2155029773712158,37.490417,1072.3047,1.0315336
65.498726,2.0,0.78237516,11.377805,16.835249,1069.31591796875,1.2124171257019043,34.614853,1208.8162,0.9582403
65.998726,2.0,1.2830137,11.350845,15.833973,1068.885498046875,1.217977523803711,32.282402,1322.692,0.89690906
66.498726,2.0,1.7836553,11.331821,14.832689,1068.8138427734375,1.2195460796356201,32.682266,1322.692,0.89575756
66.998726,2.0,2.2842963,11.319625,13.578518,1069.06787109375,1.2069616,33.047363,1322.6836,0.8950529
67.498726,2.0,2.7849343,11.341152,11.075329,1069.495849609375,1.2043583,33.24076,1322.6335,0.8965548
67.998726,2.0,3.285572,11.355577,9.342288,1069.42431640625,1.2013102,33.5069,1321.0587,0.89831346
68.498726,2.0,3.7862098,11.335552,11.34484,1069.348388671875,1.1961035,34.12589,1312.0876,0.9013173
68.998726,2.0,4.2868476,11.301109,12.739456,1069.2027587890625,1.1952392,34.75044,1306.3036,0.9018112
69.498726,2.0,4.7874856,11.197978,11.237543,1069.85595703125,1.2150644,35.401466,1315.7036,0.8903466
69.998726,2.0,5.288123,11.110092,10.088123,1069.5966796875,1.2313384,35.911377,1323.0416,0.8809265
70.498726,2.0,5.788761,11.093571,10.588761,1070.082275390625,1.2309879,35.760685,1320.7272,0.88107663
70.998726,2.0,6.2893996,11.078033,11.6258,1071.423,1.2304139,35.663425,1318.3392,0.8813699
71.498726,2.0,6.7900414,11.0670185,15.130292,1070.6165,1.2288119,35.811966,1315.6127,0.88232106
71.998726,2.0,7.2906823,11.056821,17.727953,1069.842,1.2270557,36.01525,1312.7639,0.88336295
72.498726,2.0,7.7913203,11.050313,16.226038,1069.2128,1.2246025,36.466026,1309.3625,0.8848148
72.998726,2.0,8.291958,11.044909,15.0,1068.6425,1.2234,36.81091,1307.3724,0.885531
73.498726,2.0,8.792596,11.044407,15.0,1068.3351,1.2277555,36.6852,1311.6533,0.8829778
73.998726,2.0,9.293234,11.044187,15.0,1068.0548,1.2313466,36.638607,1315.1465,0.8808721
74.498726,2.0,9.793872,11.045187,15.0,1067.8932,1.231597,36.93774,1315.1975,0.8807218
74.998726,2.0,10.29451,11.046,15.09451,1067.8107,1.2326978,37.21255,1316.2601,0.88008016
75.498726,2.0,10.795148,11.046,15.595148,1068.0691,1.2374539,37.38287,1321.6696,0.87732667
75.998726,2.0,11.295785,11.046191,15.808429,1068.2965,1.2413095,37.63812,1326.0795,0.8751
76.498726,2.0,11.796423,11.047193,14.807153,1068.3937,1.2413596,38.252354,1326.2653,0.8751
76.998726,2.0,12.297062,11.048,14.194124,1068.472,1.2432636,38.74987,1328.4092,0.87401295
77.498726,2.0,12.797704,11.048,15.195408,1068.472,1.2528759,38.762085,1338.6948,0.8684057
77.998726,2.0,13.298345,11.047804,16.491724,1068.5038,1.2612491,38.75406,1347.6915,0.8635263
78.498726,2.0,13.798983,11.046802,18.994913,1068.6655,1.2645533,38.663246,1351.4159,0.8616238
78.998726,2.0,14.299621,11.046,20.601519,1068.7435,1.2666222,38.669548,1353.7141,0.8604387
79.498726,2.0,14.800258,11.046,18.598967,1068.4846,1.2637185,39.066803,1350.2722,0.8621409
79.998726,2.0,15.300896,11.046,17.0,1068.278,1.262076,39.301224,1348.2468,0.8631065
80.498726,2.0,15.801535,11.046,17.0,1068.278,1.2654303,38.8905,1351.8334,0.861154
80.998726,2.0,16.302174,11.046,17.204344,1068.2252,1.267957,38.567993,1354.4668,0.8596817
81.498726,2.0,16.80281,11.046,18.20562,1067.9669,1.2672561,38.58952,1353.3829,0.86008227
81.998726,2.0,17.30345,11.0461035,19.0,1067.7186,1.2656655,38.445625,1351.3666,0.861
82.498726,2.0,17.80409,11.046604,19.0,1067.5089,1.2606591,37.666576,1345.7704,0.8639037
82.998726,2.0,18.304731,11.046686,18.685806,1067.3126,1.2565011,36.92986,1341.0901,0.8663152
83.498726,2.0,18.80537,11.045184,17.183893,1067.1675,1.2555498,36.353176,1339.8716,0.8668659
83.998726,2.0,19.306007,11.044,16.212013,1067.1624,1.2555844,35.680664,1339.8839,0.8668441
84.498726,2.0,19.806644,11.044,17.21329,1067.6791,1.2592891,34.6514,1344.4788,0.8646914
84.998726,2.0,20.307283,11.043785,18.0,1068.2863,1.2600651,33.768536,1346.0594,0.86424446
85.498726,2.0,20.80792,11.042784,18.0,1069.2255,1.2501024,33.422447,1336.5884,0.87005186
85.998726,2.0,21.30856,11.041891,17.782883,1069.558,1.241931,32.88968,1328.2815,0.8748063
86.498726,2.0,21.809196,11.041391,16.781609,1067.6991,1.2402288,31.68269,1324.1793,0.87575746
86.998726,2.0,22.309835,11.04144,16.659004,1066.4038,1.236879,30.64802,1319.0167,0.87767524
87.498726,2.0,22.810472,11.043442,19.66283,1067.1136,1.2276673,30.226482,1310.0813,0.883032
87.998726,2.0,23.311111,11.045,22.222221,1067.7234,1.2201111,29.766523,1302.773,0.8874222
88.498726,2.0,23.811752,11.045,23.223505,1067.9817,1.2183589,29.17186,1301.1683,0.8884235
88.998726,2.0,24.312393,11.045113,23.325642,1068.0768,1.2162132,28.584122,1298.9655,0.8896608
89.498726,2.0,24.813032,11.045612,20.321814,1067.6082,1.2127088,28.020304,1294.696,0.89171344
89.998726,2.0,25.31367,11.046,18.341007,1067.3046,1.2089202,27.60928,1290.3156,0.8939252
90.498726,2.0,25.814308,11.046,19.84292,1067.563,1.2041641,27.718418,1285.557,0.8966787
90.998726,2.0,26.314945,11.046115,20.655167,1067.7731,1.2007298,27.722395,1282.1399,0.8986621
91.498726,2.0,26.815582,11.046616,19.153254,1067.8217,1.2017312,27.3735,1283.2238,0.8980613
91.998726,2.0,27.316221,11.047233,18.0,1067.8815,1.2028022,27.022224,1284.4131,0.89742565
92.498726,2.0,27.816858,11.048234,18.0,1067.978,1.2041038,26.663067,1285.951,0.8966747
92.998726,2.0,28.317497,11.049234,18.117496,1067.9535,1.2052176,26.308596,1287.1307,0.8960295
93.498726,2.0,28.81814,11.050236,18.61814,1067.5339,1.2057182,25.96941,1287.1422,0.8957291
93.998726,2.0,29.31878,11.050881,19.0,1067.2025,1.2063138,25.783178,1287.3658,0.8953812
94.498726,2.0,29.819418,11.050381,19.0,1067.1539,1.207215,26.088669,1288.2715,0.8948806
94.998726,2.0,30.320055,11.0502405,19.120054,1067.202,1.207888,26.24236,1289.0565,0.8945
95.498726,2.0,30.820694,11.051242,19.620693,1067.5571,1.2078379,25.914843,1289.4591,0.8945
95.998726,2.0,31.321331,11.052242,20.242662,1067.787,1.2074239,25.673107,1289.3153,0.8947184
96.498726,2.0,31.82197,11.053244,21.243937,1067.6257,1.2058719,25.69954,1287.464,0.8956196
96.998726,2.0,32.32261,11.054245,21.877394,1067.591,1.2040747,25.810461,1285.5004,0.89666784
97.498726,2.0,32.823246,11.055246,21.376755,1067.9459,1.2015214,26.181885,1283.1904,0.89816976
97.998726,2.0,33.323883,11.055876,21.123882,1068.2649,1.1988691,26.478594,1280.7264,0.8997212
98.498726,2.0,33.824524,11.055375,21.624525,1068.4746,1.1959152,26.548084,1277.7942,0.9014234
98.998726,2.0,34.325165,11.054875,21.624502,1068.6846,1.1940254,26.674774,1276.0096,0.90251225
99.498726,2.0,34.825806,11.054375,20.12259,1068.8948,1.195327,26.973053,1277.6682,0.9017613
99.998726,2.0,35.326443,11.053873,19.0,1068.9093,1.1970334,27.343164,1279.5261,0.9007701
100.498726,2.0,35.82708,11.053373,19.0,1068.344,1.1999371,27.925858,1281.9738,0.89906794
100.998726,2.0,36.327717,11.052873,19.127718,1067.7789,1.2034028,28.41225,1285.0022,0.89705926
101.498726,2.0,36.828354,11.052372,19.628355,1067.2142,1.2085092,28.617462,1289.7262,0.89415556
101.998726,2.0,37.328995,11.051743,19.871008,1066.9032,1.2135512,28.98754,1294.7113,0.89126474
102.498726,2.0,37.82963,11.050741,19.370369,1067.3226,1.2184074,29.832617,1300.4486,0.8884111
102.998726,2.0,38.33027,11.04974,19.13027,1067.4736,1.2208797,30.82137,1303.2947,0.8869514
103.498726,2.0,38.830914,11.0487385,19.63091,1066.8608,1.2165742,32.21861,1297.9208,0.8894546
103.998726,2.0,39.331554,11.047342,19.868448,1066.481,1.2145971,33.723328,1295.3229,0.89060277
104.498726,2.0,39.83219,11.044839,19.36781,1066.7549,1.2191529,35.52958,1300.5135,0.8879494
104.998726,2.0,40.33283,11.042734,19.0,1066.9304,1.2246385,37.29565,1306.5742,0.8847647
105.498726,2.0,40.833466,11.041734,19.0,1066.8337,1.2326988,38.95046,1315.044,0.8801088
105.998726,2.0,41.334103,11.041268,19.134104,1066.858,1.2499317,40.524,1333.4619,0.8701289
106.498726,2.0,41.834743,11.04227,19.63474,1067.213,1.2922356,41.87542,1379.0706,0.8455977
106.998726,2.0,42.33538,11.042729,20.0,1067.5157,1.3256044,43.489994,1415.0847,0.8262379
107.498726,2.0,42.836018,11.041728,20.0,1067.6775,1.3348663,45.814556,1425.2126,0.82083106
107.998726,2.0,43.336655,11.04141,19.863344,1067.976,1.3632324,47.380955,1455.9495,0.8043551
108.498726,2.0,43.83729,11.042912,19.362707,1068.6388,1.4424834,46.92798,1541.5786,0.7583965
108.998726,2.0,44.337933,11.044414,18.862068,1069.159,1.4995965,47.176342,1603.3407,0.7252793
109.498726,2.0,44.838573,11.045916,18.361427,1069.3042,1.4984951,49.268974,1602.3414,0.72593015
109.998726,2.0,45.339214,11.048671,18.278427,1069.5708,1.4807715,52.006454,1583.7477,0.7362146
110.498726,2.0,45.83985,11.054678,19.279703,1070.1526,1.419894,56.418076,1519.4758,0.7715095
110.998726,2.0,46.340492,11.060124,20.14049,1070.3165,1.3655633,60.639923,1461.6222,0.8030113
111.498726,2.0,46.84113,11.064129,20.641129,1069.4093,1.3280154,64.37528,1420.2219,0.82478905
111.998726,2.0,47.341766,11.067284,21.141766,1069.0062,1.3025602,67.64078,1392.429,0.83956355
112.498726,2.0,47.842403,11.068285,21.642403,1069.8794,1.3077168,69.71682,1399.0819,0.83660984
112.998726,2.0,48.34304,11.065281,21.427835,1070.2911,1.3188239,71.36657,1411.4976,0.83018017
113.498726,2.0,48.84368,11.052264,19.425283,1069.5497,1.3448069,71.950615,1438.3198,0.8150609
113.998726,2.0,49.34432,11.044299,18.144318,1069.0731,1.367211,72.29996,1461.661,0.8020342
114.498726,2.0,49.84496,11.048804,18.64496,1069.2502,1.3807784,72.06982,1476.408,0.79417413
114.998726,2.0,50.3456,11.052728,19.436802,1069.3711,1.3881578,71.84605,1484.4669,0.7898959
115.498726,2.0,50.846237,11.055231,20.938715,1069.354,1.380448,71.63783,1476.2179,0.7943515
115.998726,2.0,51.346878,11.058028,21.853125,1069.8225,1.3737956,70.871,1469.7463,0.798205
116.498726,2.0,51.847515,11.061533,21.352486,1071.4601,1.3696903,68.758705,1467.5554,0.80060804
116.998726,2.0,52.348152,11.065186,21.148151,1072.4202,1.3653629,66.4801,1464.2157,0.8031296
117.498726,2.0,52.84879,11.06919,21.64879,1071.7683,1.3605068,63.805794,1458.1425,0.80593324
117.998726,2.0,53.34943,11.073494,22.0,1071.3782,1.3540965,60.927174,1450.7577,0.80964833
118.498726,2.0,53.850067,11.078501,22.0,1071.6029,1.3440337,57.568344,1440.2904,0.81550574
118.998726,2.0,54.350704,11.082753,21.397186,1071.833,1.3255165,54.702694,1420.7494,0.82626104
119.498726,2.0,54.85134,11.085257,19.394636,1072.0753,1.2873678,52.9822,1380.1392,0.84838927
119.998726,2.0,55.351982,11.087607,18.45594,1072.1453,1.2576692,51.059875,1348.388,0.8656086
120.498726,2.0,55.852623,11.08961,19.957865,1071.8198,1.247356,48.67452,1336.9603,0.8715662
120.998726,2.0,56.353264,11.091613,20.693476,1071.574,1.2463611,46.143936,1335.6016,0.87212896
121.498726,2.0,56.8539,11.093616,19.6922,1071.5083,1.2664869,43.28419,1357.0643,0.86046416
121.998726,2.0,57.354538,11.095,19.0,1071.6232,1.2771702,41.03687,1368.6449,0.85428536
122.498726,2.0,57.855175,11.095,19.0,1072.1417,1.2667068,40.161102,1358.0935,0.86039317
122.998726,2.0,58.355816,11.095312,18.688372,1072.529,1.2566954,39.25964,1347.8489,0.8662205
123.498726,2.0,58.856453,11.096313,17.687096,1072.6257,1.2476839,38.30132,1338.2832,0.8714271
123.998726,2.0,59.35709,11.097,17.15709,1073.0184,1.2363789,37.20586,1326.6195,0.87796897
124.498726,2.0,59.857727,11.097,17.657728,1074.0587,1.2200581,35.810482,1310.3678,0.887431
124.998726,2.0,60.358368,11.097158,18.4751,1074.3743,1.2093117,34.442703,1299.2213,0.89366245
125.498726,2.0,60.85901,11.097659,19.977024,1073.1232,1.2106135,33.134575,1299.1086,0.8929115
125.998726,2.0,61.35965,11.09768,20.680702,1072.4056,1.2086743,32.01511,1296.1642,0.8940444
126.498726,2.0,61.860287,11.096679,19.679426,1072.8276,1.1998129,31.298597,1287.1713,0.899201
126.998726,2.0,62.360924,11.095839,19.482773,1073.0984,1.1941701,30.597904,1281.4462,0.9024747
127.498726,2.0,62.861565,11.095339,20.984688,1073.0498,1.1953216,29.930603,1282.6196,0.9017738
127.998726,2.0,63.3622,11.094676,21.675598,1073.0698,1.1981599,29.225817,1285.6903,0.90011597
128.49872,2.0,63.862843,11.093675,20.674314,1073.233,1.2045181,28.442814,1292.7194,0.89646125
128.99872,2.0,64.36348,11.09251,19.836517,1073.2108,1.2053505,28.000021,1293.5989,0.8959945
129.49872,2.0,64.86411,11.091008,19.335884,1072.8058,1.1947871,28.258848,1281.7965,0.90210223
129.99872,2.0,65.364746,11.090659,19.0,1072.6833,1.1872551,28.332018,1273.566,0.9064636
130.49872,2.0,65.865395,11.092662,19.0,1073.1368,1.1859034,28.026676,1272.6178,0.90726465
130.99872,2.0,66.36603,11.094498,18.335865,1073.5745,1.1867267,27.7789,1273.998,0.9068038
131.49872,2.0,66.86666,11.096,16.333328,1073.98,1.1919333,27.647133,1280.0707,0.9038
