SB_DEPTH_pxl,SB_DEPTH_cm,R,R_std,G,G_std,B,B_std,Lumin,Lumin_std
18100,183.5671264814455,141.16161765453273,7.096628337457162,134.13732081423865,6.000793197569801,98.44549576279316,5.808089957981023,133.05373655377082,6.070471660536309
18110,183.66854478336896,141.1492025832602,6.925060320314907,133.92400731691947,5.853421276484378,98.64714661740179,5.699003070713333,132.91309448803833,5.922917678154793
18120,183.7699630852924,141.46559879356963,6.681471167340319,134.52632638077844,5.685116565207789,98.89770532853862,5.425527159640803,133.42922925576613,5.732817305660523
18130,183.87138138721585,141.72970121882196,6.8061469981186855,134.32956631182262,5.77713722876651,98.94887047075275,5.4758300046659585,133.34834875332544,5.8311940563662565
18140,183.97279968913932,141.3839602945956,7.052187606693401,134.26598609833593,6.042530036334118,98.66144276007925,5.641264028566647,133.20861938343864,6.08503488879688
18150,184.07421799106277,140.90052494352827,7.44236928941315,134.06847360081818,6.466822886085562,98.6223164748567,6.068849195687762,132.96175517178392,6.504991957223015
18160,184.1756362929862,141.5615334352211,7.197497228898389,134.10383774323088,6.217298654560516,98.59786254659258,6.000675825271684,133.12581243815072,6.270057782289473
18170,184.27705459490966,143.02688805966253,6.802381124282879,135.6071900100519,5.731197766610397,100.01882388587761,5.487211546860573,134.61513778123373,5.80059538444682
18180,184.3784728968331,144.5524369690617,6.976877694212504,137.35621020235692,5.697946293183185,101.32729715514775,5.379094511160777,136.28484049094985,5.800421965930364
18190,184.47989119875658,143.17699755777602,7.286004861376364,135.27198308569317,6.0809284784480075,99.2648904667812,5.373274964116391,134.3528770753725,6.13968587568553
18200,184.58130950068002,143.45464369714387,8.06909233805141,135.71328243729002,6.79067373387943,99.65728196184983,5.730284373397187,134.75585260680816,6.84936475872818
18210,184.68272780260347,146.90001408241585,9.762940210817641,139.0849148234887,8.536129296115423,101.47891151038522,6.735267866981981,138.03125148673053,8.544275900682983
18220,184.7841461045269,148.71186205964557,10.95515180177801,141.0152702992291,9.918215708483054,102.86638977866247,7.767301655015079,139.8972165339087,9.879947927319794
18230,184.88556440645036,146.49746480176057,10.331435135546272,138.802754112749,9.68034934080377,101.46461536770772,7.829851592463295,137.74283598784086,9.577960261413459
18240,184.98698270837383,146.40566851719993,9.101672318865363,138.91674703988784,8.043409722250882,101.40141136850204,6.5804104400865455,137.80028451049031,8.041386486460713
18250,185.08840101029728,143.4158936262023,8.913272655988933,135.34684972760942,7.894231818232855,98.52224347611435,6.460907416145196,134.40359188909233,7.887681543397381
18260,185.18981931222072,141.64204329135214,8.359224727210053,133.2754138964992,7.31891654276779,96.36277350325335,6.316565383180958,132.38906666945257,7.346400430861605
18270,185.29123761414417,141.39298943733928,5.631463181092459,133.36984368102674,4.646159596914424,96.99067513821937,4.70032233362777,132.4489885000281,4.663527503956017
18280,185.3926559160676,141.00398387079952,5.635508108414005,132.93945454357848,4.589939777382705,96.70211878470293,4.739107088893434,132.03763783675484,4.621279121186156
18290,185.49407421799108,140.9298696574452,5.7673910912994275,133.00228232850318,4.98791826717319,96.71453385597547,5.110411611602338,132.06771195491976,4.95968704741709
18300,185.59549251991453,141.08675101261647,6.179529791173436,132.9356924007686,5.143678835230675,97.3672656334866,5.273970557369466,132.10056704904972,5.191267677224247
18310,185.69691082183797,141.51224936441193,6.729107209727008,133.37962525233237,5.669656211799794,97.68591912948193,5.6797393426107154,132.53153555649067,5.728172758554235
18320,185.79832912376142,144.77026503775275,7.216628398358891,137.04921934907216,6.4586493170011945,100.25019566868414,6.248395502847111,136.0338241527616,6.43804165898991
18330,185.89974742568486,142.52050363745505,6.368944703795127,134.4755374528453,5.607091452794399,98.55986490421299,5.460320562018314,133.59278570568208,5.583323203210481
18340,186.0011657276083,141.52428822140348,6.063390470685523,133.84876446072224,5.394533217990228,97.64415934429248,5.271250568887805,132.8666083228368,5.355500611473044
18350,186.10258402953178,140.3753298072715,6.414446582519805,132.9089811868186,5.543650782652168,96.22808879066027,5.32481586536098,131.84796647252423,5.535030209738002
18360,186.20400233145523,139.487087889863,6.607903676658733,131.9353386276262,5.609709924764381,96.6671308565712,5.300129021071091,130.99447591970758,5.619670776869731
18370,186.30542063337867,140.28052380846296,5.81174715210495,132.83712425915022,4.8672089702415695,96.48579557313583,4.687595439028415,131.79502507220386,4.8752139467963485
18380,186.40683893530212,141.28614458153916,5.8827061493839725,133.8762281032342,4.974297132258989,97.69607691506857,4.809111668489306,132.83936943073627,4.982687655869121
18390,186.50825723722556,142.74736084888974,5.985486576712038,135.4457940835088,5.0719009099153345,99.31567939471434,5.005432372932432,134.3895128972978,5.0836472168462254
18400,186.60967553914904,141.31135093836525,5.55173127591745,133.88149510316802,4.673100790695617,97.37855206191618,4.711983684182278,132.82556996615256,4.6843062740971835
18410,186.71109384107248,140.45132509203071,5.830726939241796,132.72125026060647,5.02311074534496,96.8123495690319,4.953552708915087,131.77204153983558,5.017011334694584
18420,186.81251214299593,141.58260143495633,6.022135086495486,133.92438353120045,5.123422914419617,97.66409870118474,4.914641761105279,132.9345280928118,5.130552218215161
18430,186.91393044491937,143.19279855757745,6.234827263044261,135.51012672555743,5.344875542049599,98.86647954321676,4.990687932539962,134.4977914304799,5.348416418389182
18440,187.01534874684282,144.09082204629158,6.761857721070445,136.1320089320277,5.897231862492775,99.12042418288247,5.378189197118302,135.1518161812319,5.890011331842556
18450,187.1167670487663,144.99862710631137,6.870233693259641,137.38254520202597,5.830422828577701,99.88338674472257,5.422043836045592,136.2942849742597,5.868911288851477
18460,187.21818535068974,146.43426080255486,7.592216116523554,138.16657576360126,6.270789344253242,100.20693102637074,5.454214018536494,137.18359925285478,6.336412279212191
18470,187.31960365261318,150.19076039820246,9.338747976040471,141.4911813646767,7.8035313442056475,101.25581644176037,5.967972064277781,140.4357185197697,7.864923160938108
18480,187.42102195453663,152.4318688700375,10.493703008947794,143.22778648570915,8.784506214921816,102.07596357431036,6.215615895468446,142.21341278641435,8.842998088097385
18490,187.52244025646007,152.49544908352416,10.705499588529252,143.6551659089095,8.94789285586277,102.33931357100074,6.137437328396926,142.55160557303557,9.002873747308083
18500,187.62385855838355,150.3295834678864,10.128894855807319,141.43249193684284,8.606866802733734,101.70802600750584,6.276847246827025,140.45590715624454,8.650169982492633
18510,187.725276860307,146.31763437544913,8.623713258220034,137.6628248413607,7.208636331512362,99.81341088845912,5.723019832221447,136.77010966090842,7.26390585218543
18520,187.82669516223044,142.52878035163673,8.000068749704592,133.92814567401032,6.82283483311739,96.60957007158032,5.741364172389694,133.06223944797824,6.857492196380235
18530,187.92811346415388,140.62739337553228,7.179360372623734,131.77544755820705,6.067763050746132,95.46813594306806,5.4173883006482,131.03598334035735,6.123015636606524
18540,188.02953176607733,139.82680938559358,6.512749883113891,131.52564127563218,5.489325608852147,94.89102323603517,5.168229576944121,130.64545019335105,5.53941642590163
18550,188.13095006800077,140.3234122364954,6.3134201697653545,132.15918612481303,5.287376025969782,95.70853686861828,4.956788472388145,131.26316371985942,5.328965948522617
18560,188.23236836992425,138.75347004193983,6.270664318874038,130.64304257243847,5.395371909331182,94.45122874156225,5.073214960949319,129.7542704938652,5.416203860623251
18570,188.3337866718477,140.2763854513721,6.681072461813298,132.01359119807134,5.805617968829847,95.6201265125865,5.5825840038462475,131.14265310603108,5.842162916942905
18580,188.43520497377114,140.30497773672707,6.35379344643812,131.99177076977415,5.521923708274137,95.6419469408837,5.243985949637928,131.13470129050245,5.540166992898653
18590,188.53662327569458,139.486711675582,6.3753158478619705,131.43121149110465,5.520616255455544,95.49108501420822,5.071942267021579,130.54893369869262,5.53434021513745
18600,188.63804157761803,139.7493092437104,6.697559424148471,131.99741398398893,5.872003239099924,95.53510208508361,5.276181027978475,131.01288799710474,5.872601217031275
18610,188.7394598795415,140.6157307328217,6.663902085114997,132.7934834025558,5.880599530660118,96.83529864017206,5.513832656147627,131.86031224512624,5.88029688605708
18620,188.84087818146494,140.48593680588144,6.425336100158496,132.47069154946962,5.656506961014014,96.90828421068339,5.356425136226586,131.60712688112244,5.658379833917263
18630,188.9422964833884,140.37645845011446,6.549364424125444,132.5338955486753,5.69600881670666,96.7246916415621,5.391734414824231,131.61579989942769,5.7212042617210965
18640,189.04371478531183,140.5551602335829,6.3231991396760545,132.39356762186745,5.526560955965292,96.80858742622203,5.302296374213723,131.55948664099253,5.538163774739894
18650,189.14513308723528,139.9377925984845,6.193130487887365,132.20433183853137,5.368148101533713,96.83830835441995,5.170726819316603,131.29503870054455,5.380229924843772
18660,189.24655138915875,141.25002801056448,6.471913469755293,133.2073191116407,5.624146765510303,98.09862619572384,5.351764180155923,132.3823513950227,5.635541842718516
18670,189.3479696910822,141.52729793565135,6.251203583310978,133.8679513890525,5.494097774885336,98.3157018358529,5.226045384418318,132.9294560471184,5.485863527778767
18680,189.44938799300564,141.89937385954676,6.814794702703816,134.3163988119881,6.035364310462128,98.43646662004949,5.774694797129975,133.3380082028411,6.037243240984267
18690,189.5508062949291,140.5769806618801,6.747591439913949,132.77241540282057,6.069484693118519,97.44589441821273,5.90260522481387,131.88109116180797,6.0595766905768285
18700,189.65222459685253,140.70978430306826,6.404044893659007,132.77241540282057,5.614503044793903,96.86878171117984,5.493740842085654,131.86765767847677,5.622095027474366
18710,189.753642898776,142.10629171408917,6.156195159349646,134.510901595258,5.316835735660826,98.69304475968211,5.20204489023307,133.5396322709929,5.3141449036051425
18720,189.85506120069945,141.77672800394524,6.360876665995026,134.24002731294792,5.526535536844036,98.84804504344844,5.387542905629616,133.28702875999608,5.533959946756647
18730,189.9564795026229,142.41591606734085,6.058836521973505,134.7377588066927,5.26178342009627,99.38490282241581,5.248762745638252,133.81765883824173,5.259879406636557
18740,190.05789780454634,142.61530963626356,6.069179845745222,135.1451988730008,5.281544561962911,99.49174767821589,5.320255538975548,134.159165245007,5.287540990330115
18750,190.1593161064698,142.36249363944083,6.118808825253491,134.86680030507097,5.325905534273022,99.72199081817946,5.264828623991478,133.92292946300444,5.31791538057978
18760,190.26073440839323,141.46823229353652,6.006303485505873,134.11888631447033,5.226210803249329,98.39508304914101,5.156930870197893,133.102098673863,5.218186917133586
18770,190.3621527103167,141.15860794028484,5.930688782932385,133.87321838898632,5.021491216760216,98.65993790295532,4.9016505954627165,132.87969335650092,5.039943956640544
18780,190.46357101224015,142.30568528301188,5.991550553905057,135.15723772999237,5.215348364203488,99.96841117222546,5.229029416631732,134.13636440229354,5.214787628646134
18790,190.5649893141636,141.87454371700167,6.139507077933863,134.80171523446035,5.370483326480029,99.27580068092979,5.270039237045584,133.74042753908373,5.362932682565553
18800,190.66640761608704,140.89902008640433,6.192827063627726,133.53349689325574,5.3867110559227145,98.71035061660747,5.203825961732386,132.58517596294513,5.377305645641203
18810,190.7678259180105,140.3975264498497,6.308821680789528,133.00943039984193,5.488620194547988,98.14301948088023,5.331315409915268,132.0627847517245,5.489861174722404
18820,190.86924421993396,141.18682401135882,5.88861583396302,133.77991724730174,5.048607629832209,98.48048369092488,4.981898076034876,132.80600652256985,5.056283294874669
18830,190.9706625218574,142.01336678668557,6.141171223797624,134.30210266931064,5.334014289444677,99.42252425051441,5.257046923891777,133.42321185882747,5.336061539344562
18840,191.07208082378085,143.7044499797187,6.163162743267454,136.4461478566512,5.323596062813181,100.87960216077413,5.1481851714949025,135.42135828877304,5.330786080170453
