SB_DEPTH_cm,SB_DEPTH_pxl,R,R_std,G,G_std,B,B_std,Lumin,Lumin_std
34.05071,3357.4521,162.78561,8.72566,159.65823,8.361774,121.46117,7.843523,157.56529,8.30117
34.55071,3406.753,165.75867,6.5564094,162.57928,6.43115,123.959526,6.142387,160.46687,6.3149567
35.05071,3456.0537,164.929,5.669474,161.22398,5.142646,123.369995,5.079398,159.27861,5.1005654
35.55071,3505.3542,159.29411,9.918567,155.279,9.19152,119.08469,7.8674245,153.5194,9.151444
36.05071,3554.655,129.64546,11.164643,125.20687,9.989374,96.43882,8.880979,124.07346,10.059485
36.55071,3603.9558,148.0327,7.024255,144.22269,6.77559,111.94496,5.718654,142.70224,6.615517
37.05071,3653.2566,141.38353,9.400683,137.63014,8.097382,106.81028,6.953643,136.20293,8.1655655
37.55071,3702.5574,151.4756,5.976448,146.5975,5.129476,114.065834,4.3363905,145.2858,5.1089144
38.05071,3751.8582,150.33667,5.4997315,144.53069,4.915906,111.581635,4.298107,143.38612,4.8483987
38.55071,3801.159,152.51382,4.9337,146.81528,4.144987,113.82955,3.82724,145.64522,4.116703
39.05071,3850.4597,152.00414,6.108394,146.75957,5.6348596,115.18206,5.018172,145.59467,5.538544
39.55071,3899.7605,145.867,6.304432,140.14345,5.413395,109.64861,4.5898952,139.15855,5.394834
40.05071,3949.0613,143.05554,7.0311513,136.73607,6.3810344,104.82405,5.0382013,135.77553,6.2948804
40.55071,3998.362,134.87318,4.7642646,128.48587,3.931571,99.04965,3.8012528,127.71853,3.9279234
41.05071,4047.6626,137.51704,4.650058,131.57532,3.7961087,102.73607,3.7613661,130.75633,3.798313
41.55071,4096.9634,137.9051,4.33683,131.73047,3.4794202,103.27024,3.6741362,130.98837,3.4905508
42.05071,4146.264,138.61958,6.35936,132.55148,5.787028,103.01401,4.935698,131.70895,5.724458
42.55071,4195.565,136.50371,4.3956447,130.46913,3.7546093,100.709755,3.9375277,129.60344,3.7588022
43.05071,4244.8657,140.60152,5.388885,134.25117,4.7306633,103.415665,4.1028705,133.37494,4.689091
43.55071,4294.1665,138.51787,5.6242805,131.70811,4.9676075,101.429924,4.593939,130.96979,4.951667
44.05071,4343.4673,139.86261,4.8749733,133.37811,4.0488977,103.626396,4.06298,132.60864,4.0439034
44.55071,4392.768,137.59883,5.445905,130.56621,4.6682043,100.19016,4.306438,129.86818,4.6519003
45.05071,4442.069,139.2174,7.2364054,131.81538,6.5296383,99.889786,5.4901376,131.08403,6.4853544
45.55071,4491.3696,137.76218,5.6006894,131.02911,5.28228,99.90966,5.3740044,130.21375,5.19783
46.05071,4540.6704,141.43066,6.282477,135.67891,5.6552033,104.77632,4.7959714,134.67056,5.5853457
46.55071,4589.971,140.39708,5.0241146,134.80656,4.361382,104.016975,4.096637,133.77211,4.3266287
47.05071,4639.272,144.94763,5.94483,138.98302,5.246725,107.54817,4.287742,137.9815,5.1769695
47.55071,4688.5728,143.8103,5.800283,138.6436,5.077391,107.308044,4.679327,137.47961,5.0622373
48.05071,4737.8735,148.40556,10.185748,143.42097,9.345782,109.59739,6.936325,142.03865,9.266941
48.55071,4787.1743,144.49814,7.311244,139.625,6.733515,107.59379,5.874546,138.34837,6.668231
49.05071,4836.475,143.18776,8.172778,137.69328,7.1817665,104.95949,5.5527735,136.49803,7.1627984
49.55071,4885.776,139.29848,6.64766,134.80127,5.798788,103.02457,5.031141,133.46309,5.8059998
50.05071,4935.0767,142.68272,9.022308,137.60492,8.1267805,105.01061,6.6000233,136.33115,8.098542
50.55071,4984.3774,145.70512,8.19321,139.69777,7.4368973,108.31434,5.7619457,138.70906,7.368501
51.05071,5033.678,141.95152,5.9887185,135.82254,5.216909,105.09625,4.408979,134.90712,5.1851974
51.55071,5082.979,141.13435,5.930289,134.41597,5.339591,102.54781,4.5044785,133.54341,5.269155
52.05071,5132.28,142.62021,6.1362734,136.61311,5.750954,106.05497,6.110989,135.68391,5.720143
52.55071,5181.5806,142.44383,5.494495,137.26045,4.5637245,105.84418,4.508002,136.09418,4.595371
53.05071,5230.8813,147.23088,6.5022836,142.00029,5.705709,110.1713,5.024225,140.81425,5.6888647
53.55071,5280.182,143.32315,6.253247,137.59474,5.124952,106.48208,4.7032657,136.56627,5.1857386
54.05071,5329.483,151.64325,11.032694,145.5884,10.188694,112.10828,7.354446,144.45839,10.068197
54.55071,5378.7837,145.34814,9.082915,138.83414,7.857096,107.34516,5.660357,137.94551,7.8483176
55.05071,5428.0845,142.11804,6.323905,135.98274,5.2612467,105.776474,4.10688,135.10622,5.2620754
55.55071,5477.3853,139.71628,4.943437,133.76341,4.1334605,104.549484,3.891073,132.91974,4.128339
56.05071,5526.686,142.60326,7.320864,137.01645,6.5396633,106.093895,5.429089,135.9716,6.511477
56.55071,5575.987,142.43137,8.034034,136.57863,7.4421906,106.45203,5.8092074,135.64778,7.3500757
57.05071,5625.2876,146.84886,11.31316,140.53893,10.686121,108.77542,8.096639,139.5871,10.56136
57.55071,5674.5884,136.41455,5.5119286,130.26025,4.581526,101.09083,4.5387974,129.46263,4.6502533
58.05071,5723.889,135.39062,6.4810443,129.4393,5.5229034,100.35904,5.4909678,128.60497,5.6100535
58.55071,5773.1895,139.30553,8.234136,134.08012,7.5827074,103.75583,6.545806,133.00162,7.546395
59.05071,5822.49,143.81538,11.913932,138.44226,11.580734,106.662,9.211203,137.29005,11.413334
59.55071,5871.791,137.94461,7.8561954,132.32349,6.982174,102.4028,6.153459,131.35826,7.0016046
60.05071,5921.092,136.59026,4.753837,131.048,4.0187387,102.19751,4.270361,130.14328,4.042885
60.55071,5970.3926,138.8195,4.2647047,133.53688,3.8190324,104.98097,4.3189974,132.59824,3.792463
61.05071,6019.6934,140.14214,6.7019143,134.44966,6.1780114,105.52478,6.420797,133.57152,6.1902595
61.55071,6068.994,139.01443,5.923713,133.39879,5.099943,104.6902,5.2472057,132.51991,5.1491337
62.05071,6118.295,137.246,5.992082,131.29643,5.3094163,103.069466,5.600886,130.52333,5.337995
62.55071,6167.5957,139.80493,5.0990257,133.59444,3.9999864,105.76415,4.2902427,132.90543,4.1003413
63.05071,6216.8965,,,,,,,129.50735473632812,
63.55071,6266.1973,,,,,,,136.23672485351562,
64.05071,6315.498,,,,,,,136.06558227539062,
64.55071,6364.799,,,,,,,136.8978271484375,
65.05071,6414.0996,123.087494,5.270371,119.96687,4.29549,96.995346,4.634089,118.97177,4.3587623
65.55071,6463.401,122.40334,5.0988536,119.667786,3.8354216,95.782684,4.1470594,118.524864,3.9419134
66.05071,6512.701,123.53332,4.7394676,121.09795,3.486404,96.94714,4.0208015,119.872025,3.5586762
66.55071,6562.0024,124.701836,4.3606157,122.06582,3.202866,98.31591,3.7429101,120.9115,3.240639
67.05071,6611.3027,117.59822,5.024715,113.77916,4.3206205,89.8242,4.860566,112.86155,4.309902
67.55071,6660.6035,115.06835,4.626687,110.94408,3.5063303,86.316635,3.7694426,110.04279,3.5785196
68.05071,6709.9043,114.257835,4.5063567,110.0384,3.5090957,84.21766,3.6931632,109.0712,3.5670607
68.55071,6759.205,116.18153,5.246608,112.178825,4.1465554,87.00128,4.2660933,111.21198,4.245841
69.05071,6808.506,120.74547,4.6135697,116.822945,3.483245,91.166084,3.6586256,115.80445,3.5599797
69.55071,6857.8066,128.26193,7.2550826,124.66487,7.125852,96.35386,6.132117,123.38555,6.943652
70.05071,6907.107,,,,,,,127.05760192871094,
70.55071,6956.408,,,,,,,127.83790588378906,
71.05071,7005.7085,,,,,,,126.94923400878906,
71.55071,7055.01,,,,,,,126.63819885253906,
72.05071,7104.31,,,,,,,127.21200561523438,
72.55071,7153.6113,,,,,,,127.84351348876952,
73.05071,7202.9116,,,,,,,127.76486206054688,
73.55071,7252.213,,,,,,,126.63819885253906,
74.05071,7301.513,,,,,,,126.36737060546876,
74.55071,7350.8145,,,,,,,126.04840087890624,
75.05071,7400.1147,,,,,,,125.4906768798828,
75.55071,7449.416,,,,,,,122.9645538330078,
76.05071,7498.7163,,,,,,,120.69493865966795,
76.55071,7548.0176,112.41642,16.128685,106.84805,16.43415,77.08653,12.737531,105.88311,16.031128
77.05071,7597.318,117.370995,15.597003,111.49878,16.002365,80.02793,13.111947,110.47501,15.653499
77.55071,7646.619,126.507454,9.782569,121.88127,8.923014,90.482315,8.63041,120.59779,8.959237
78.05071,7695.9194,133.39244,8.230748,128.65851,6.8550315,97.319145,6.37311,127.402245,6.9715743
78.55071,7745.22,137.68044,6.5328565,133.79327,5.9425063,101.85833,5.6173987,132.31398,5.835801
79.05071,7794.521,136.12247,7.16782,130.87732,6.692287,99.282875,6.2566924,129.71132,6.580224
79.55071,7843.822,135.83936,8.220138,130.23448,7.6787033,97.76161,6.4416995,129.08153,7.5483875
80.05071,7893.1226,127.65765,5.625947,121.29794,5.0824413,90.81701,4.8514075,120.449295,4.988632
80.55071,7942.4233,129.18018,6.739737,123.298836,5.9000306,92.107155,5.5871863,122.29717,5.8962708
81.05071,7991.724,132.32478,7.732614,126.451385,7.113459,94.987625,6.3305426,125.42839,7.0506186
81.55071,8041.025,132.69691,6.6866946,126.26515,5.9277306,93.21909,5.1467295,125.24661,5.889426
82.05071,8090.325,127.82385,6.7095156,121.91318,6.154701,89.39764,5.350887,120.82217,6.0810013
82.55071,8139.6265,134.70335,8.421518,129.23564,8.000766,95.332504,6.45624,127.95028,7.8610907
83.05071,8188.927,129.40425,6.445062,123.76504,5.4239974,91.34313,5.0201836,122.62307,5.458914
83.55071,8238.229,131.65562,8.32064,126.12858,7.6005692,93.01587,6.6088343,124.912895,7.5668926
84.05071,8287.528,134.33249,8.32256,129.06567,7.595318,95.65486,6.505552,127.77314,7.5436196
84.55071,8336.829,132.35889,6.3426943,127.04075,5.5749297,94.38254,5.630109,125.81346,5.5647717
85.05071,8386.13,132.44118,7.784985,127.016075,6.8346605,93.69641,5.8477817,125.76378,6.837788
85.55071,8435.431,133.71962,7.101006,128.69516,6.1890173,96.40658,5.9624853,127.43212,6.2293525
86.05071,8484.731,135.07503,9.867689,129.94057,8.90603,96.432106,6.9674587,128.61284,8.874923
86.55071,8534.032,136.89783,6.539647,132.13156,5.505351,100.59117,5.4131484,130.86765,5.5719695
87.05071,8583.333,138.1346,7.4108973,133.6145,6.4273486,101.85775,5.701503,132.28264,6.453702
87.55071,8632.634,134.37593,6.3257737,129.58452,5.4601903,98.586044,5.7003574,128.36508,5.526216
88.05071,8681.935,132.74608,5.3244243,127.19892,4.3017273,96.12692,4.552968,126.13485,4.3775086
88.55071,8731.235,134.17416,4.525708,129.16725,3.7115605,98.03793,4.2864957,127.98419,3.7089665
89.05071,8780.536,131.94899,4.8148236,126.66017,3.9376454,95.31312,4.413949,125.52132,3.9649863
89.55071,8829.837,131.28452,5.0898585,126.14952,4.0041275,94.79759,4.253774,124.97761,4.082599
90.05071,8879.138,134.85172,4.709614,130.39108,3.993245,99.05846,4.3095903,129.0772,3.9625456
90.55071,8928.438,132.8282,5.107007,127.64237,4.1022563,97.3356,4.415672,126.55673,4.1538343
91.05071,8977.739,127.89231,5.200293,122.36784,4.311349,91.288284,4.4873095,121.2984,4.360552
91.55071,9027.04,128.55772,4.970088,122.704636,4.078719,91.131134,4.217488,121.669395,4.123305
92.05071,9076.341,127.42011,5.580623,121.38338,4.5876217,90.21941,4.7283072,120.41675,4.6747956
92.55071,9125.642,129.09088,6.4237766,123.2705,5.40081,91.66121,5.3378286,122.22572,5.4921556
93.05071,9174.942,133.87071,5.1428614,128.6512,4.1587276,98.52337,4.721181,127.58564,4.220212
93.55071,9224.243,132.57988,4.9052644,127.32754,3.8184974,97.41359,4.074849,126.2844,3.8805335
94.05071,9273.544,130.72632,5.0447493,125.1687,3.99267,95.338165,4.0440483,124.19648,4.0460114
94.55071,9322.845,126.18431,6.0445557,119.97695,5.679475,89.87706,5.95999,119.12342,5.637234
95.05071,9372.1455,131.62614,5.7750573,125.38356,4.9861593,95.242905,5.3081803,124.53458,5.041148
95.55071,9421.446,126.5166,5.6350107,120.03449,4.6814904,89.654915,4.6454864,119.219185,4.7603455
96.05071,9470.747,125.597176,6.263851,118.686516,5.3593564,88.14278,5.231989,117.95046,5.4315157
96.55071,9520.048,126.55755,6.622421,119.92132,5.628094,88.6942,5.4732065,119.07758,5.725615
97.05071,9569.349,127.09058,6.539559,120.36183,5.5804644,88.54688,5.5283146,119.49532,5.673677
97.55071,9618.649,127.930695,6.3754807,121.26705,5.420255,89.16903,5.4525228,120.366264,5.51385
98.05071,9667.95,127.78693,6.5271754,120.95538,5.667774,89.174965,5.719141,120.11322,5.747459
98.55071,9717.251,127.75355,6.5036073,120.828415,5.50928,88.85583,5.5564556,119.99228,5.607976
99.05071,9766.552,127.57087,6.1680913,121.04709,5.1771703,89.23525,5.227422,120.13723,5.2713747
99.55071,9815.853,124.79123,5.661554,117.42846,4.5632887,85.83494,4.737502,116.71273,4.6763625
100.05071,9865.153,130.95967,5.556349,124.32185,4.270473,92.52093,4.442764,123.43703,4.4070854
100.55071,9914.454,129.4206,4.923319,122.47997,3.7028089,90.990715,4.010974,121.68203,3.7994938
101.05071,9963.755,127.10579,6.1546516,120.09267,4.9474235,88.31943,5.207809,119.289635,5.08227
101.55071,10013.056,127.139046,6.0670214,120.0042,4.9207454,87.69639,4.7257214,119.188446,5.0010695
102.05071,10062.356,126.34525,6.080047,119.65781,4.875426,88.02923,4.915813,118.795975,4.9976354
102.55071,10111.657,126.16572,5.177408,119.57092,3.96095,88.06623,4.1204996,118.69834,4.071244
103.05071,10160.958,127.71815,5.67527,121.22508,4.5119295,89.20316,4.6674137,120.293526,4.6266165
103.55071,10210.259,127.26724,5.242228,120.73947,4.1710863,89.02641,4.450114,119.83759,4.262682
104.05071,10259.56,128.20676,6.033351,121.79525,4.9125714,90.01114,4.880526,120.863525,5.0115385
104.55071,10308.86,128.63603,5.911222,121.760864,4.7093167,89.92012,4.7264504,120.92362,4.8284154
105.05071,10358.161,130.80583,6.2332425,124.416504,4.9475617,92.53396,4.996138,123.47296,5.0929418
105.55071,10407.462,131.84064,5.6677065,125.40774,4.3912416,92.69224,4.5074615,124.41331,4.514429
106.05071,10456.763,132.06665,5.470043,126.02967,4.7461367,93.166405,4.650205,124.94041,4.6961503
106.55071,10506.063,130.23949,5.7231984,124.10551,4.6582623,91.3501,4.70965,123.044655,4.731785
107.05071,10555.364,131.433,5.565812,125.70425,4.2436533,93.130005,4.17235,124.57031,4.33037
107.55071,10604.664,133.98862,8.442161,128.6372,7.2235107,95.27747,6.5617204,127.36634,7.3279595
108.05071,10653.966,136.35982,9.176358,131.58516,8.155105,97.88964,7.313417,130.16745,8.1794195
108.55071,10703.266,132.95326,5.7837043,128.14157,4.9620256,95.0285,4.725654,126.77377,4.9396796
109.05071,10752.567,131.80365,8.073189,128.83878,7.17156,97.31338,6.0796547,127.19297,7.114345
109.55071,10801.867,136.2098,8.471241,133.84894,7.035348,101.77696,5.8925934,132.03526,7.11424
110.05071,10851.169,132.22118,10.707984,130.47382,9.579353,99.35247,7.9231963,128.59834,9.585214
110.55071,10900.469,129.18893,8.867415,128.27399,7.7789307,98.038765,7.0560117,126.28552,7.7977595
111.05071,10949.7705,134.18506,13.515506,134.44525,15.539081,106.88108,20.403522,132.39981,15.297765
111.55071,10999.07,,,,,,,127.71623992919922,
112.05071,11048.372,,,,,,,129.99920654296875,
112.55071,11097.672,,,,,,,129.7769317626953,
113.05071,11146.974,,,,,,,129.8543243408203,
113.55071,11196.273,,,,,,,135.06175231933594,
114.05071,11245.575,,,,,,,132.44622802734375,
114.55071,11294.875,,,,,,,135.8552703857422,
115.05071,11344.177,,,,,,,136.24810791015625,
115.55071,11393.477,,,,,,,135.75485229492188,
116.05071,11442.777,,,,,,,134.69027709960938,
116.55071,11492.078,,,,,,,136.34344482421875,
117.05071,11541.379,,,,,,,136.21746826171875,
117.55071,11590.68,147.06879,12.34206,142.20831,10.854513,104.87614,8.283527,140.54625,10.8966055
118.05071,11639.98,145.89563,9.854378,140.29535,8.266865,102.789024,6.4276605,138.778,8.343275
118.55071,11689.281,137.48608,8.109613,131.30736,6.78153,95.55671,5.377467,130.03976,6.8143153
119.05071,11738.582,135.81938,7.5509925,129.34991,6.293595,94.02493,5.4018464,128.17487,6.3341327
119.55071,11787.883,136.60649,7.8355265,130.22273,6.499957,95.00035,5.5989604,129.03687,6.5685444
120.05071,11837.184,135.59973,7.116734,129.62831,6.057859,94.53672,5.6045957,128.36423,6.0831647
120.55071,11886.484,135.18626,7.09703,129.02861,6.0510836,94.54456,5.609136,127.84798,6.0800366
121.05071,11935.785,134.92899,8.128915,128.7052,7.1004176,94.21805,6.226494,127.53841,7.1177144
121.55071,11985.086,132.36726,7.883993,125.86666,6.931259,91.94653,6.1590214,124.79965,6.948344
122.05071,12034.387,132.98495,7.7476697,126.46993,6.649375,92.08165,5.7701125,125.372185,6.683439
122.55071,12083.6875,132.66826,7.7638087,125.71509,6.7974086,91.48481,6.131397,124.7219,6.8308043
123.05071,12132.988,137.06602,7.352161,130.15976,6.117018,95.74726,5.293797,129.14346,6.1835017
123.55071,12182.29,135.78725,5.9524097,129.023,4.772526,94.61839,4.479192,127.977066,4.8264465
124.05071,12231.59,134.46365,6.180351,127.35564,5.0744605,93.063515,4.619597,126.39091,5.122616
124.55071,12280.891,135.11337,8.148722,127.5849,6.785654,92.38204,5.511489,126.64381,6.849815
125.05071,12330.191,132.30194,6.503242,125.11104,5.3873653,90.87603,5.0374284,124.16805,5.454519
125.55071,12379.492,132.13391,5.7124257,124.90889,4.6811314,90.983475,4.488379,123.995514,4.7100577
126.05071,12428.793,131.34575,6.5185823,123.859985,5.5607553,90.13721,5.17988,123.01667,5.590532
126.55071,12478.094,132.40224,6.874491,125.4643,6.0885487,91.25915,5.3398314,124.469696,6.052097
127.05071,12527.395,129.9231,6.504867,122.21961,5.6230254,88.35711,5.196803,121.4125,5.6354465
127.55071,12576.695,128.28537,6.059553,120.56489,5.1911073,87.15957,4.981361,119.794395,5.2215805
128.0507,12625.996,128.95354,5.458637,121.48941,4.472035,88.06239,4.435572,120.66286,4.516969
128.5507,12675.297,130.71495,5.654086,123.81279,4.691456,90.445724,4.6244035,122.871086,4.7209496
129.0507,12724.598,129.53406,6.3497386,122.35694,5.3268356,89.17237,5.1311307,121.48687,5.383883
129.5507,12773.898,131.73723,6.775504,125.10077,5.641136,92.042755,5.2174234,124.12489,5.7091794
130.0507,12823.199,132.35817,7.178396,125.86436,6.17748,92.49265,5.639303,124.83551,6.2184515
130.5507,12872.5,129.72784,6.810237,122.89814,5.895064,89.55927,5.627994,121.94307,5.9374247
131.0507,12921.801,130.82927,7.26049,124.31651,6.400777,90.87503,5.9548583,123.28665,6.4309254
131.5507,12971.102,129.0711,7.0669065,122.08277,6.2424393,88.80883,5.808283,121.166115,6.2711687
132.0507,13020.402,128.23126,7.5993032,121.20195,6.884367,87.4989,6.4020944,120.263016,6.899904
132.5507,13069.702,128.40775,7.555174,121.301,6.8474903,88.11284,6.4819126,120.41571,6.867964
133.0507,13119.004,126.24215,7.1648474,118.754745,6.4637914,85.362175,6.0779605,117.93563,6.4836974
133.5507,13168.305,128.05908,7.5060844,120.77037,6.820437,87.01713,6.371053,119.882965,6.830936
134.0507,13217.605,131.95691,7.652036,124.95481,6.6694674,91.346,6.232628,124.0169,6.7345877
134.5507,13266.906,132.82788,7.312941,126.299774,6.2456574,93.02537,5.776763,125.28523,6.305289
135.0507,13316.207,132.99301,7.202906,126.37128,6.2064724,92.83763,5.752713,125.357925,6.2492304
135.5507,13365.508,132.61954,7.776944,125.96377,6.830411,92.2598,6.3519163,124.94536,6.874213
136.0507,13414.809,132.6145,7.2174454,125.299255,6.0408335,91.81554,5.6390796,124.43696,6.1325245
136.5507,13464.109,133.01562,6.4775405,125.659035,5.157293,91.84817,4.9124165,124.7819,5.2480626
137.0507,13513.41,133.12535,7.2249227,126.12518,5.8938556,92.64999,5.623922,125.19651,6.008991
137.5507,13562.71,130.9947,7.4688625,124.01601,6.6324487,90.30003,6.101698,123.065384,6.641661
138.0507,13612.012,137.08821,7.2613325,130.95299,6.9749994,96.60942,5.94588,129.77773,6.8091726
138.5507,13661.3125,133.9001,7.5290084,127.589355,6.419256,94.76576,5.8831425,126.56116,6.4807897
139.0507,13710.613,136.05081,6.7773066,129.94894,5.5793633,96.26609,5.3503127,128.81432,5.6564775
139.5507,13759.913,134.14163,7.01549,127.6734,5.867569,94.437126,5.6147747,126.64889,5.958985
140.0507,13809.215,134.94604,7.0884905,128.73093,5.994667,95.43088,5.5137463,127.648,6.0474105
140.5507,13858.516,132.39464,7.4102664,125.75426,6.349637,91.81815,5.8650346,124.71581,6.4161944
141.0507,13907.816,133.50258,6.9757323,127.170746,5.803803,93.248795,5.4555507,126.067726,5.8874454
141.5507,13957.116,132.37012,7.038426,125.78206,5.897126,91.76787,5.4804006,124.72685,5.9800134
142.0507,14006.418,132.20795,6.946414,125.538795,5.787615,91.99656,5.476066,124.534904,5.871226
142.5507,14055.718,135.1909,6.2109118,128.50085,5.095361,93.87197,4.8461804,127.42296,5.142108
143.0507,14105.02,133.78944,5.693867,127.00739,4.5194516,93.1418,4.4559336,126.00416,4.5555267
143.5507,14154.319,132.17618,7.1644173,125.3574,6.0395207,91.234634,5.5834265,124.3434,6.0820665
