SB_DEPTH_pxl,SB_DEPTH_cm,CT,CT_std
249,2.509204848039666,868.9538456387593,328.5488769659572
250,2.5192819759434397,870.7011414325597,328.7147895261209
251,2.5293591038472134,873.8244867159091,328.22855518474904
252,2.539436231750987,877.3162736553658,327.56770642271005
253,2.5495133596547612,880.8080605948225,326.906857660671
254,2.559590487558535,884.2998475342791,326.24600889863194
255,2.5696676154623086,887.7916344737358,325.5851601365929
256,2.5797447433660823,891.2834214131925,324.92431137455384
257,2.589821871269856,893.0312387324742,324.6521301004901
258,2.5998989991736297,893.2542082599334,324.7197820172894
259,2.6099761270774033,893.4771777873927,324.7874339340887
260,2.6200532549811775,893.700147314852,324.85508585088803
261,2.630130382884951,893.9231168423113,324.9227377676873
262,2.640207510788725,894.1460863697705,324.9903896844866
263,2.6502846386924985,893.9223017172997,325.3047812031267
264,2.660361766596272,892.5396101822377,326.2592299067398
265,2.670438894500046,891.1569186471758,327.2136786103529
266,2.68051602240382,889.7742271121137,328.168127313966
267,2.6905931503075937,888.3915355770519,329.1225760175791
268,2.7006702782113674,887.0088440419898,330.0770247211922
269,2.710747406115141,885.6338144244934,331.0802038566868
270,2.7208245340189148,884.5848760185843,334.15735017305747
271,2.7309016619226885,883.5359376126752,337.23449648942807
272,2.7409787898264626,882.4869992067662,340.3116428057987
273,2.7510559177302363,881.4380608008571,343.3887891221694
274,2.76113304563401,880.389122394948,346.46593543854004
275,2.7712101735377836,879.3401839890389,349.5430817549107
276,2.7812873014415573,879.1137157338443,351.86943301411003
277,2.791364429345331,879.1361529189974,353.9685699796917
278,2.801441557249105,879.1585901041506,356.0677069452735
279,2.811518685152879,879.1810272893036,358.1668439108552
280,2.8215958130566525,879.2034644744568,360.2659808764369
281,2.831672940960426,879.2259016596099,362.3651178420186
282,2.8417500688642,879.2490573909819,363.2630333557169
283,2.8518271967679736,879.272896900207,363.0178510361715
284,2.8619043246717477,879.2967364094322,362.77266871662613
285,2.8719814525755214,879.3205759186575,362.52748639708074
286,2.882058580479295,879.3444154278826,362.28230407753534
287,2.8921357083830688,879.3682549371078,362.03712175798995
288,2.9022128362868425,879.0351392279877,361.38474235956824
289,2.912289964190616,877.6706779058626,359.5558542582506
290,2.9223670920943903,876.3062165837376,357.7269661569329
291,2.932444219998164,874.9417552616126,355.89807805561526
292,2.9425213479019376,873.5772939394875,354.0691899542976
293,2.9525984758057113,872.2128326173626,352.24030185297994
294,2.962675603709485,870.8532465927002,350.41393583759765
295,2.9727527316132587,872.1433847390056,349.9583235280949
296,2.982829859517033,873.4335228853108,349.5027112185922
297,2.9929069874208065,874.7236610316161,349.04709890908947
298,3.00298411532458,876.0137991779213,348.59148659958674
299,3.013061243228354,877.3039373242266,348.13587429008396
300,3.0231383711321276,878.594075470532,347.68026198058124
301,3.0332154990359013,881.376066229873,346.9737849478593
302,3.0432926269396754,884.6645161788795,346.18214350725486
303,3.053369754843449,887.9529661278858,345.39050206665047
304,3.0634468827472228,891.2414160768923,344.598860626046
305,3.0735240106509965,894.5298660258986,343.80721918544157
306,3.08360113855477,897.818315974905,343.0155777448372
307,3.093678266458544,899.3513755395535,340.6868970535463
308,3.103755394362318,899.0667037529231,336.76659067089054
309,3.1138325222660916,898.7820319662927,332.8462842882348
310,3.1239096501698653,898.4973601796623,328.9259779055791
311,3.133986778073639,898.212688393032,325.0056715229233
312,3.1440639059774127,897.9280166064015,321.0853651402676
313,3.1541410338811864,896.9116291168319,316.6114460097961
314,3.1642181617849605,893.5264188068527,310.3452863883415
315,3.174295289688734,890.1412084968733,304.0791267668869
316,3.184372417592508,886.7559981868941,297.8129671454323
317,3.1944495454962816,883.3707878769147,291.5468075239777
318,3.2045266734000553,879.9855775669355,285.28064790252307
319,3.214603801303829,876.6003672569561,279.0144882810685
320,3.2246809292076026,871.4960544343828,275.24067238106255
321,3.2347580571113768,866.3579390343149,271.5158632396246
322,3.2448351850151504,861.2198236342468,267.7910540981866
323,3.254912312918924,856.0817082341789,264.0662449567486
324,3.264989440822698,850.943592834111,260.34143581531066
325,3.2750665687264715,845.8054774340429,256.6166266738727
326,3.285143696630245,840.8820116203602,253.11377384090758
327,3.2952208245340193,836.0397865994992,249.69492725633916
328,3.305297952437793,831.1975615786381,246.27608067177073
329,3.3153750803415667,826.3553365577772,242.8572340872023
330,3.3254522082453404,821.5131115369161,239.43838750263387
331,3.335529336149114,816.670886516055,236.01954091806545
332,3.3456064640528878,812.8123538440933,232.42787280500045
333,3.355683591956662,810.0623963387623,228.64144293032905
334,3.3657607198604356,807.3124388334311,224.85501305565765
335,3.3758378477642093,804.5624813280999,221.06858318098625
336,3.385914975667983,801.8125238227689,217.28215330631483
337,3.3959921035717566,799.0625663174377,213.49572343164343
338,3.4060692314755303,795.9697000133922,209.53769168128076
339,3.4161463593793044,791.6238977140442,204.952653077431
340,3.426223487283078,787.2780954146964,200.3676144735812
341,3.436300615186852,782.9322931153484,195.78257586973143
342,3.4463777430906255,778.5864908160006,191.19753726588164
343,3.456454870994399,774.2406885166527,186.61249866203187
344,3.466531998898173,769.8948862173047,182.02746005818207
345,3.476609126801947,766.896094096074,178.5311116056555
346,3.4866862547057207,763.9540181928691,175.08060273844774
347,3.4967633826094944,761.0119422896641,171.63009387124
348,3.506840510513268,758.0698663864594,168.17958500403225
349,3.5169176384170417,755.1277904832544,164.72907613682452
350,3.5269947663208154,752.1857145800495,161.27856726961676
351,3.5370718942245896,750.9908430427213,160.98259409347511
352,3.5471490221283632,750.5294784230099,162.01095011227898
353,3.557226150032137,750.0681138032986,163.03930613108284
354,3.5673032779359106,749.6067491835872,164.0676621498867
355,3.5773804058396843,749.145384563876,165.09601816869056
356,3.587457533743458,748.6840199441646,166.12437418749445
357,3.597534661647232,748.8624241534546,166.99393660287802
358,3.607611789551006,749.8258207909674,167.66866024105883
359,3.6176889174547795,750.7892174284801,168.34338387923964
360,3.627766045358553,751.7526140659929,169.01810751742045
361,3.637843173262327,752.7160107035056,169.69283115560125
362,3.6479203011661006,753.6794073410184,170.36755479378203
363,3.6579974290698747,754.9313582326339,171.53297386602674
364,3.6680745569736484,757.384023034686,174.74024408096307
365,3.678151684877422,759.8366878367382,177.94751429589937
366,3.6882288127811957,762.2893526387902,181.1547845108357
367,3.6983059406849694,764.7420174408423,184.362054725772
368,3.708383068588743,767.1946822428945,187.56932494070833
369,3.7184601964925172,769.6473470449465,190.77659515564463
370,3.728537324396291,770.3825704896416,190.59135539497714
371,3.7386144523000646,771.0052023776411,190.18371038150605
372,3.7486915802038383,771.6278342656407,189.77606536803495
373,3.758768708107612,772.2504661536401,189.36842035456385
374,3.7688458360113857,772.8730980416397,188.96077534109276
375,3.77892296391516,773.4957299296392,188.55313032762163
376,3.7890000918189335,773.9736945122643,187.95615772274093
377,3.799077219722707,774.3845754653811,187.2713920815211
378,3.809154347626481,774.7954564184979,186.58662644030125
379,3.8192314755302545,775.2063373716146,185.90186079908142
380,3.8293086034340282,775.6172183247314,185.21709515786156
381,3.8393857313378024,776.0280992778482,184.53232951664174
382,3.849462859241576,776.1665456212463,184.67899813540976
383,3.8595399871453497,775.9407714456429,185.93721942364638
384,3.8696171150491234,775.7149972700395,187.195440711883
385,3.879694242952897,775.489223094436,188.45366200011964
386,3.889771370856671,775.2634489188326,189.71188328835626
387,3.8998484987604445,775.0376747432292,190.9701045765929
388,3.9099256266642186,774.3587065137888,191.60598963701491
389,3.9200027545679923,771.5077816752686,189.2592952226452
390,3.930079882471766,768.6568568367483,186.91260080827544
391,3.9401570103755397,765.8059319982281,184.56590639390572
392,3.9502341382793134,762.9550071597077,182.21921197953597
393,3.960311266183087,760.1040823211875,179.87251756516625
394,3.970388394086861,757.2531574826672,177.5258231507965
395,3.980465521990635,754.4279612345601,173.28043481303766
396,3.9905426498944085,751.6050828774813,168.86399296866722
397,4.000619777798183,748.7822045204025,164.44755112429678
398,4.010696905701956,745.9593261633237,160.03110927992634
399,4.02077403360573,743.1364478062449,155.6146674355559
400,4.030851161509504,740.313569449166,151.19822559118546
401,4.040928289413277,739.5964023755807,149.76232600344053
402,4.051005417317051,739.9539950139589,149.84770179771795
403,4.061082545220825,740.3115876523369,149.93307759199536
404,4.0711596731245985,740.6691802907151,150.01845338627277
405,4.081236801028372,741.0267729290931,150.10382918055018
406,4.091313928932146,741.3843655674713,150.1892049748276
407,4.1013910568359195,742.2068820760062,150.20161296570913
408,4.111468184739693,743.7073688331222,150.10761643967484
409,4.121545312643468,745.2078555902381,150.01361991364053
410,4.1316224405472415,746.7083423473541,149.91962338760624
411,4.141699568451015,748.2088291044699,149.82562686157195
412,4.151776696354789,749.709315861586,149.73163033553763
413,4.1618538242585625,750.8647459076346,149.28252538996537
414,4.171930952162336,750.0878583717073,146.8448132949804
415,4.18200808006611,749.31097083578,144.40710119999568
416,4.192085207969884,748.5340832998527,141.96938910501075
417,4.202162335873657,747.7571957639254,139.53167701002602
418,4.212239463777431,746.9803082279981,137.09396491504106
419,4.222316591681205,746.2034206920708,134.65625282005632
420,4.232393719584978,746.3088151971237,135.0214256072193
421,4.242470847488753,746.5163591597902,135.7111127301227
422,4.252547975392527,746.7239031224568,136.40079985302614
423,4.2626251032963,746.9314470851233,137.09048697592954
424,4.272702231200074,747.1389910477898,137.780174098833
425,4.282779359103848,747.3465350104563,138.46986122173638
426,4.292856487007621,747.081296164663,137.89480178642646
427,4.302933614911395,746.5512176654202,136.61126684357865
428,4.313010742815169,746.0211391661772,135.32773190073095
429,4.323087870718942,745.4910606669345,134.04419695788314
430,4.333164998622716,744.9609821676917,132.76066201503545
431,4.34324212652649,744.4309036684488,131.47712707218764
432,4.3533192544302635,743.4108230058409,129.62272957410877
433,4.363396382334038,741.6102388973018,126.85902957734012
434,4.373473510237812,739.8096547887628,124.09532958057171
435,4.383550638141585,738.0090706802237,121.33162958380308
436,4.393627766045359,736.2084865716846,118.56792958703468
437,4.403704893949133,734.4079024631454,115.80422959026603
438,4.4137820218529065,733.3979870404138,113.0557051499259
439,4.42385914975668,737.6610522195098,110.40838670914582
440,4.433936277660454,741.9241173986053,107.76106826836597
441,4.4440134055642275,746.1871825777012,105.1137498275859
442,4.454090533468001,750.4502477567967,102.46643138680606
443,4.464167661371775,754.7133129358925,99.81911294602598
444,4.474244789275549,758.976378114988,97.17179450524614
445,4.484321917179323,763.2259441542791,97.96502819083895
446,4.494399045083097,767.4735837685818,99.2492535754732
447,4.5044761729868705,771.7212233828849,100.53347896010759
448,4.514553300890644,775.9688629971877,101.81770434474184
449,4.524630428794418,780.2165026114908,103.10192972937622
450,4.534707556698192,784.4641422257935,104.38615511401049
451,4.544784684601965,787.2532489105913,107.13441264536524
452,4.554861812505739,789.147788731959,110.78060989337473
453,4.564938940409513,791.042328553327,114.42680714138456
454,4.575016068313286,792.9368683746948,118.07300438939404
455,4.58509319621706,794.8314081960627,121.71920163740387
456,4.595170324120834,796.7259480174306,125.36539888541336
457,4.605247452024607,797.722778945308,128.55685458727322
458,4.615324579928382,797.1548376961193,130.95566255629726
459,4.625401707832156,796.5868964469306,133.3544705253215
460,4.635478835735929,796.0189551977419,135.75327849434552
461,4.645555963639703,795.451013948553,138.15208646336978
462,4.655633091543477,794.8830726993643,140.55089443239382
463,4.66571021944725,794.469135993242,142.93577426512746
464,4.675787347351024,795.3105304364846,145.20712223061824
465,4.685864475254798,796.1519248797272,147.47847019610924
466,4.6959416031585715,796.9933193229698,149.74981816160002
467,4.706018731062345,797.8347137662124,152.02116612709102
468,4.716095858966119,798.6761082094549,154.2925140925818
469,4.7261729868698925,799.5175026526975,156.56386205807277
470,4.736250114773667,801.3732448414049,157.80437319193697
471,4.746327242677441,803.4024077736915,158.86864448039398
472,4.7564043705812145,805.4315707059783,159.93291576885107
473,4.766481498484988,807.4607336382649,160.99718705730808
474,4.776558626388762,809.4898965705517,162.06145834576517
475,4.7866357542925355,811.5190595028382,163.12572963422218
476,4.796712882196309,812.2636472272873,164.153873149873
477,4.806790010100083,812.1472543293054,165.1578021920324
478,4.816867138003857,812.0308614313235,166.1617312341919
479,4.82694426590763,811.9144685333415,167.1656602763513
480,4.837021393811404,811.7980756353596,168.1695893185108
481,4.847098521715178,811.6816827373777,169.17351836067022
482,4.857175649618952,809.897005799878,170.15304787638425
483,4.867252777522726,804.9229623162425,171.08593123859956
484,4.8773299054265,799.9489188326068,172.01881460081495
485,4.887407033330273,794.9748753489713,172.95169796303026
486,4.897484161234047,790.0008318653354,173.88458132524565
487,4.907561289137821,785.0267883816999,174.81746468746096
488,4.917638417041594,779.8334415015809,175.35796385887087
489,4.927715544945368,772.3716751140917,171.83973905663996
490,4.937792672849142,764.9099087266018,168.32151425440873
491,4.947869800752915,757.4481423391125,164.80328945217784
492,4.957946928656689,749.9863759516226,161.2850646499466
493,4.968024056560463,742.5246095641334,157.7668398477157
494,4.978101184464237,735.0628431766435,154.24861504548448
495,4.988178312368011,730.469585406558,152.46434945893355
496,4.998255440271785,726.4519269400746,151.0280227668187
497,5.008332568175558,722.4342684735915,149.591696074704
498,5.018409696079332,718.416610007108,148.15536938258919
499,5.028486823983106,714.3989515406249,146.71904269047445
500,5.038563951886879,710.3812930741415,145.28271599835963
501,5.048641079790653,706.775911446261,143.50944640061562
502,5.058718207694427,703.4720359324617,141.48976386711715
503,5.0687953355982005,700.1681604186626,139.47008133361885
504,5.078872463501974,696.8642849048633,137.45039880012038
505,5.088949591405748,693.5604093910642,135.43071626662208
506,5.0990267193095224,690.2565338772649,133.41103373312362
507,5.109103847213296,687.2423831525379,131.69848485437652
508,5.11918097511707,684.837397368936,130.63170417279852
509,5.1292581030208435,682.4324115853344,129.56492349122064
510,5.139335230924617,680.0274258017326,128.49814280964264
511,5.149412358828391,677.6224400181311,127.43136212806475
512,5.159489486732165,675.2174542345293,126.36458144648675
513,5.169566614635938,672.868494452514,125.46551542705234
514,5.179643742539712,671.2992938158667,126.9006699108734
515,5.189720870443486,669.7300931792192,128.33582439469458
516,5.199797998347259,668.1608925425719,129.77097887851565
517,5.209875126251033,666.5916919059244,131.20613336233686
518,5.219952254154807,665.0224912692771,132.64128784615792
519,5.230029382058581,663.4532906326295,134.0764423299791
520,5.240106509962355,664.7128699611625,139.66976169430347
521,5.250183637866129,666.6284446436115,146.22736137593927
