SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
358.5,35575.613,1052.4042,128.19243
359.0,35625.23,1038.0612,132.49423
359.5,35674.848,1035.9396,96.20869
360.0,35724.465,1036.915,136.85857
360.5,35774.082,1091.0737,149.53036
361.0,35823.7,1100.854,172.42326
361.5,35873.316,1202.762,216.6844
362.0,35922.934,1126.6836,195.74895
362.5,35972.55,1142.5066,210.69597
363.0,36022.168,1159.9537,211.23907
363.5,36071.785,1161.0084,184.05977
364.0,36121.402,1112.3969,184.03262
364.5,36171.02,1039.2548,176.40099
365.0,36220.637,1164.8352,197.0463
365.5,36270.254,1122.0938,178.75346
366.0,36319.87,1065.056,175.41072
366.5,36369.492,1068.9027,207.40881
367.0,36419.105,987.66174,271.63705
367.5,36468.723,1041.3168,267.1086
368.0,36518.344,1068.2953,71.99932
368.5,36567.957,1057.8668,52.204193
369.0,36617.574,1127.1017,131.53937
369.5,36667.195,1164.8685,107.83054
370.0,36716.812,1278.4391,104.89231
370.5,36766.426,1210.7903,118.12241
371.0,36816.047,1130.7626,117.32254
371.5,36865.664,1111.969,87.10416
372.0,36915.28,1080.0177,48.16663
372.5,36964.9,1059.4243,66.41907
373.0,37014.516,1051.5715,121.90616
373.5,37064.133,1061.354,86.65461
374.0,37113.75,1053.1887,126.698296
374.5,37163.367,1043.4094,93.99555
375.0,37212.984,1064.2664,179.89731
375.5,37262.6,1066.984,205.80267
376.0,37312.22,1112.5131,235.47859
376.5,37361.836,1106.0991,242.94958
377.0,37411.453,1067.1718,221.57442
377.5,37461.07,1062.9305,217.25323
378.0,37510.688,1120.6023,220.94336
378.5,37560.305,1090.6772,219.59352
379.0,37609.92,1059.2902,209.47038
379.5,37659.54,1103.1259,202.49069
380.0,37709.156,1053.9728,210.03241
380.5,37758.777,1068.2308,211.77719
381.0,37808.39,1100.0725,194.03665
381.5,37858.008,1027.3309,241.07329
382.0,37907.63,1013.5666,205.66379
382.5,37957.242,1168.4027,192.38893
383.0,38006.86,1159.9163,175.58937
383.5,38056.48,1137.5265,166.78622
384.0,38106.098,1109.8241,157.7036
384.5,38155.71,1061.9398,142.67896
385.0,38205.332,1049.4319,146.75847
385.5,38254.95,1063.5509,165.05547
386.0,38304.566,1084.2654,185.35733
386.5,38354.184,1087.1677,188.99446
387.0,38403.8,1107.9563,196.68285
387.5,38453.418,1114.0795,185.30634
388.0,38503.035,1107.168,171.7476
388.5,38552.652,1093.8943,164.16333
389.0,38602.27,1079.4558,169.2319
389.5,38651.887,1093.8287,182.86314
390.0,38701.504,1067.2662,189.85512
390.5,38751.12,1085.3145,207.17491
391.0,38800.74,1162.2933,211.95929
391.5,38850.355,1083.7998,166.72708
392.0,38899.973,1189.9226,208.04938
392.5,38949.59,1316.3152,135.87132
393.0,38999.207,1327.8086,110.75226
393.5,39048.824,1303.3799,157.52464
394.0,39098.44,1315.5521,112.34977
394.5,39148.06,1318.7219,109.024895
395.0,39197.676,1299.1978,122.4495
395.5,39247.293,1152.6732,115.64133
396.0,39296.914,1165.2883,108.5757
396.5,39346.527,1214.8795,116.30601
397.0,39396.145,1249.0343,132.76018
397.5,39445.76,1259.0242,118.046394
398.0,39495.38,1254.1891,141.51373
398.5,39544.996,1268.4067,136.87527
399.0,39594.613,1257.0717,142.67445
399.5,39644.234,1232.2811,149.88506
400.0,39693.848,1225.2317,147.77129
400.5,39743.465,1251.2167,129.84923
401.0,39793.086,1288.1934,144.45757
401.5,39842.7,1226.6628,148.97968
402.0,39892.316,1206.0021,135.73225
402.5,39941.938,1182.3557,127.47711
403.0,39991.555,1201.6842,136.00156
403.5,40041.168,1189.3512,190.27904
404.0,40090.79,1137.7845,162.10104
404.5,40140.406,1131.1038,126.56494
405.0,40190.023,1081.7648,62.592148
405.5,40239.64,1102.6626,179.48491
406.0,40289.258,1217.0981,190.69156
406.5,40338.875,1061.3246,118.43514
407.0,40388.492,1071.8422,125.38034
407.5,40438.11,1074.4857,126.35313
408.0,40487.727,1219.8041,127.254295
408.5,40537.344,1279.3768,127.115845
409.0,40586.96,1118.7529,123.20272
409.5,40636.58,1086.9437,120.853096
410.0,40686.195,1132.7185,112.53192
410.5,40735.812,1203.0591,131.8953
411.0,40785.43,1191.5575,143.69495
411.5,40835.047,1198.383,140.66998
412.0,40884.664,1205.9095,161.49315
412.5,40934.28,1206.7291,143.14496
413.0,40983.9,1286.7874,172.66757
413.5,41033.52,1285.5692,182.97229
414.0,41083.133,1251.413,165.28465
414.5,41132.75,1318.4543,163.88101
415.0,41182.37,1194.6482,149.6013
415.5,41231.984,1283.3969,143.60197
416.0,41281.6,1339.7734,206.56401
416.5,41331.223,1292.9043,141.83205
417.0,41380.84,1334.1417,205.66185
417.5,41430.453,1434.9811,254.9474
418.0,41480.074,1387.6163,289.2256
418.5,41529.69,1183.0737,187.36282
419.0,41579.31,1268.6455,182.37315
419.5,41628.926,1359.8877,197.7958
420.0,41678.543,1499.0629,283.48593
420.5,41728.16,1449.1677,171.71617
421.0,41777.777,1492.3691,195.15242
421.5,41827.395,1457.4795,180.89995
422.0,41877.01,1465.407,194.95459
422.5,41926.63,1454.7258,168.90561
423.0,41976.246,1530.2426,250.56134
423.5,42025.863,1469.115,216.94156
424.0,42075.48,1559.5496,343.36484
424.5,42125.098,1472.782,165.14708
425.0,42174.715,1495.1443,211.97443
425.5,42224.332,1479.8773,116.7922
426.0,42273.95,1490.6091,158.50072
426.5,42323.566,1492.7114,152.13667
427.0,42373.184,1472.9421,93.15499
427.5,42422.805,1496.8434,138.26962
428.0,42472.418,1456.8898,86.734985
428.5,42522.035,1515.367,264.06436
429.0,42571.656,1499.4229,241.11456
429.5,42621.273,1545.6835,211.83919
430.0,42670.887,1517.9175,163.36713
430.5,42720.508,1505.3713,157.13419
431.0,42770.125,1503.65,142.63553
431.5,42819.74,1536.0764,237.94664
432.0,42869.36,1692.3049,365.96442
432.5,42918.977,1583.7068,357.00424
433.0,42968.594,1407.5532,278.1955
433.5,43018.21,1613.3671,387.7017
434.0,43067.83,1492.673,135.62967
434.5,43117.445,1491.4635,163.14232
435.0,43167.062,1485.7439,149.34163
435.5,43216.68,1498.4094,156.69524
436.0,43266.297,1496.7367,120.01365
436.5,43315.914,1483.1147,112.61683
437.0,43365.53,1500.5999,177.92369
437.5,43415.15,1481.1866,172.99072
438.0,43464.766,1508.3352,377.62793
438.5,43514.383,1403.3096,209.37148
439.0,43564.0,1255.9854,279.6295
