SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
364.0,35999.008,598.55817,17.529125
364.5,36048.457,605.8268,18.93984
365.0,36097.902,596.8807,29.023012
365.5,36147.35,599.84595,46.62304
366.0,36196.805,601.06604,42.511307
366.5,36246.254,597.21857,39.638004
367.0,36295.7,597.9949,38.230225
367.5,36345.152,601.3872,47.411224
368.0,36394.598,594.6793,56.566414
368.5,36444.047,602.7361,83.57528
369.0,36493.5,594.29736,75.94514
369.5,36542.95,587.90955,60.360485
370.0,36592.395,590.08813,49.039394
370.5,36641.848,588.27875,44.46355
371.0,36691.297,611.07434,101.76287
371.5,36740.742,586.6495,66.171234
372.0,36790.19,581.0219,65.38587
372.5,36839.645,585.81616,78.232994
373.0,36889.09,733.97626,300.58524
373.5,36938.54,849.64575,441.13025
374.0,36987.992,827.858,453.16605
374.5,37037.44,916.6466,466.41104
375.0,37086.887,963.2302,490.38034
375.5,37136.336,1037.5829,505.9596
376.0,37185.785,923.65234,459.06778
376.5,37235.234,829.67017,399.4808
377.0,37284.688,681.53046,319.90173
377.5,37334.133,578.54346,32.93082
378.0,37383.582,581.0048,32.73399
378.5,37433.03,579.17804,20.57143
379.0,37482.48,576.11066,23.236908
379.5,37531.93,542.4957275390625,
380.0,37581.38,537.677490234375,
380.5,37630.83,540.74567,15.591136
381.0,37680.277,539.7659,15.547861
381.5,37729.727,539.8313,15.709013
382.0,37779.176,541.91125,22.633362
382.5,37828.625,530.37665,17.111319
383.0,37878.074,524.6097,15.322564
383.5,37927.523,537.5119,27.569632
384.0,37976.973,529.86646,28.174414
384.5,38026.42,519.0928,25.800076
385.0,38075.875,523.34033,37.31669
385.5,38125.32,514.4369,26.17562
386.0,38174.77,520.3727,28.74027
386.5,38224.22,518.74854,24.297075
387.0,38273.668,513.018,21.371183
387.5,38323.117,521.08417,19.077063
388.0,38372.566,521.7245,21.722355
388.5,38422.016,526.17145,21.895727
389.0,38471.465,534.94226,35.97882
389.5,38520.914,532.50214,32.721336
390.0,38570.363,520.1824,30.996807
390.5,38619.812,519.72186,29.19431
391.0,38669.26,520.46533,33.316128
391.5,38718.71,518.4768,28.49575
392.0,38768.16,528.788,39.938
392.5,38817.61,525.1891,28.414204
393.0,38867.06,518.923,24.897305
393.5,38916.508,508.71564,16.493525
394.0,38965.957,510.28015,20.067577
394.5,39015.406,509.43924,20.601887
395.0,39064.855,509.0367,20.342243
395.5,39114.305,507.3598,17.07131
396.0,39163.754,510.85938,17.513235
396.5,39213.203,511.1431,21.50735
397.0,39262.652,512.1501,26.46628
397.5,39312.1,513.6637,16.142555
398.0,39361.55,510.70105,14.73665
398.5,39411.0,511.43137,13.42954
399.0,39460.45,511.94598,16.977262
399.5,39509.9,509.4114,14.23859
400.0,39559.348,509.8199,14.936227
400.5,39608.797,510.2634,18.994085
401.0,39658.246,511.84732,18.662075
401.5,39707.695,511.39374,15.0878
402.0,39757.145,511.68143,22.802555
402.5,39806.594,511.70425,17.436693
403.0,39856.043,511.67877,16.102062
403.5,39905.492,511.5038,13.136184
404.0,39954.94,509.41943,12.779938
404.5,40004.39,511.2938,14.615401
405.0,40053.84,515.14197,30.476765
405.5,40103.29,510.6046,14.439619
406.0,40152.74,511.14178,13.220452
406.5,40202.188,513.2379,32.61058
407.0,40251.637,511.04813,15.282742
407.5,40301.086,513.3304,15.6439
408.0,40350.535,511.51413,12.4104395
408.5,40399.984,512.6972,16.364214
409.0,40449.434,510.11295,14.1335
409.5,40498.883,508.1599,13.5542965
410.0,40548.332,506.7639,13.344469
410.5,40597.78,506.07874,13.494688
411.0,40647.23,504.48343,14.311109
411.5,40696.68,504.66745,13.986628
412.0,40746.125,507.25977,13.411117
412.5,40795.58,506.69492,11.909686
413.0,40845.027,514.3722,17.822523
413.5,40894.477,527.98553,57.04038
414.0,40943.926,540.39575,43.20687
414.5,40993.375,519.25006,22.36605
415.0,41042.824,514.09064,15.11936
415.5,41092.273,513.5635,14.395436
416.0,41141.723,512.29926,13.369403
416.5,41191.17,522.0453491210938,
417.0,41240.62,524.1082763671875,
417.5,41290.07,533.0706787109375,
418.0,41339.52,518.0026245117188,
418.5,41388.97,515.9035,12.599402
419.0,41438.418,514.9858,15.110784
419.5,41487.867,519.6683,13.131417
420.0,41537.312,532.98444,19.609125
420.5,41586.766,526.96356,21.226463
421.0,41636.215,532.6329,13.634085
421.5,41685.664,535.0878,14.635121
422.0,41735.113,541.0347,51.51144
422.5,41784.56,556.2461,27.768875
423.0,41834.008,548.33466,29.212297
423.5,41883.46,563.0614,44.65437
424.0,41932.91,855.3102,272.07172
424.5,41982.355,1155.8807,192.75798
425.0,42031.81,1009.4764,323.30695
425.5,42081.258,790.313720703125,
426.0,42130.703,791.5623168945312,
426.5,42180.152,798.0819091796875,
427.0,42229.605,829.0496826171875,
427.5,42279.05,765.4949340820312,
428.0,42328.5,644.2467041015625,
428.5,42377.953,656.2725830078125,
429.0,42427.402,626.6387939453125,
429.5,42476.848,574.1058959960938,
430.0,42526.3,582.7231,34.22192
430.5,42575.746,590.0434,27.003231
431.0,42625.195,587.80963,25.823769
431.5,42674.65,584.7587,31.376852
432.0,42724.098,578.9306,31.930382
432.5,42773.543,563.7348,36.80178
433.0,42822.992,545.1835,33.872746
433.5,42872.44,543.316,23.628836
434.0,42921.89,557.14343,33.758705
434.5,42971.34,555.2121,36.22849
435.0,43020.793,544.3716,28.743338
435.5,43070.24,539.037,33.833645
436.0,43119.688,537.33356,30.601322
436.5,43169.137,525.78455,27.512228
437.0,43218.586,525.1472,40.34689
437.5,43268.035,529.26373,33.003605
438.0,43317.49,519.1386,19.439152
438.5,43366.934,516.956,19.197504
439.0,43416.383,515.5016,20.978079
439.5,43465.832,515.71277,18.200708
440.0,43515.28,518.66223,21.543264
440.5,43564.73,534.0211,73.4469
441.0,43614.18,510.9268,30.203573
441.5,43663.63,513.95197,18.800877
442.0,43713.08,532.42786,17.331676
442.5,43762.527,570.223,21.087856
443.0,43811.98,579.3731,16.520987
443.5,43861.426,580.3671,14.748898
444.0,43910.875,581.49786,15.789965
444.5,43960.324,545.66986,19.667356
445.0,44009.773,527.9217,19.512484
445.5,44059.223,519.2813,16.995308
446.0,44108.67,517.3083,17.266771
446.5,44158.12,519.3334,21.821507
447.0,44207.57,518.9207,20.721136
447.5,44257.02,519.4687,25.476727
448.0,44306.47,516.4607,22.480782
448.5,44355.918,514.1097,16.45049
449.0,44405.367,512.66754,14.04131
449.5,44454.816,512.76117,16.434563
450.0,44504.266,511.6028,18.557594
450.5,44553.715,514.24243,16.85628
451.0,44603.164,511.22858,14.188335
451.5,44652.613,512.8971,14.641302
452.0,44702.062,511.36304,15.835756
452.5,44751.51,511.44257,13.055777
453.0,44800.96,510.26843,16.839033
453.5,44850.41,513.98883,17.8633
454.0,44899.86,512.5728,13.5798855
454.5,44949.31,514.12305,11.997585
455.0,44998.758,516.498,13.12315
455.5,45048.207,516.7898,14.198987
456.0,45097.656,513.6176,17.805727
456.5,45147.105,516.4503,14.44159
457.0,45196.555,519.8817,26.294989
457.5,45246.004,515.78186,17.303644
458.0,45295.453,516.5108,17.262003
458.5,45344.902,519.7574,21.095552
459.0,45394.35,534.7921,29.359728
459.5,45443.8,534.94714,62.857903
460.0,45493.25,542.3644,41.238434
460.5,45542.7,523.08655,19.854015
461.0,45592.15,523.06445,34.217518
461.5,45641.598,520.80566,17.060196
462.0,45691.047,518.23737,13.123265
462.5,45740.496,521.3139,15.392935
463.0,45789.945,519.2885,15.48325
463.5,45839.395,521.5894,21.365204
464.0,45888.844,522.0886,16.549387
464.5,45938.293,525.9927,38.713802
465.0,45987.742,524.8316,19.263462
465.5,46037.19,531.3273,17.00038
466.0,46086.64,553.11676,16.636642
466.5,46136.09,579.5381,19.143595
467.0,46185.54,588.7732,18.226751
467.5,46234.99,590.4442,18.951082
468.0,46284.438,612.3248,17.938837
468.5,46333.887,591.8704,22.9125
469.0,46383.336,569.9694,18.150324
469.5,46432.78,568.99347,17.545916
470.0,46482.234,570.132,17.986076
470.5,46531.684,617.0314,108.04652
471.0,46581.133,872.8216,388.9921
471.5,46630.58,1102.2764,407.46722
472.0,46680.03,1204.9846,361.65112
472.5,46729.48,1328.5865,286.06567
473.0,46778.926,1402.6134,188.23677
473.5,46828.38,1425.5248,166.84613
474.0,46877.83,1454.9724,142.74034
474.5,46927.273,1439.9728,80.505585
475.0,46976.727,1423.9757,111.03446
475.5,47026.176,1374.2277,162.3744
476.0,47075.625,914.5836,905.3109
476.5,47125.074,620.42737,1073.1687
477.0,47174.523,637.9173583984375,
477.5,47223.97,636.8695068359375,
478.0,47273.42,622.0195922851562,
478.5,47322.87,637.8680419921875,
479.0,47372.32,668.2105712890625,
479.5,47421.766,673.0050048828125,
480.0,47471.22,636.1561279296875,
480.5,47520.664,594.12836,26.566511
481.0,47570.113,594.7354,18.312819
481.5,47619.566,597.8504,18.857946
482.0,47669.016,603.58185,24.782995
482.5,47718.46,603.4111,20.352688
483.0,47767.914,582.0389,17.540636
483.5,47817.363,572.7689,24.194479
484.0,47866.81,559.26654,23.135242
484.5,47916.26,556.4805,37.848198
485.0,47965.71,541.1173,24.255264
485.5,48015.156,545.34894,28.921568
486.0,48064.605,548.21246,28.59313
486.5,48114.06,547.175,27.144098
487.0,48163.508,538.71747,29.713293
487.5,48212.953,539.9657,28.227627
488.0,48262.406,531.06384,31.22084
488.5,48311.85,522.751,21.399412
489.0,48361.3,531.477,21.202513
489.5,48410.754,535.9097,25.90639
490.0,48460.203,540.47864,29.227993
490.5,48509.65,526.9031,25.457613
491.0,48559.1,530.1017,25.651272
491.5,48608.547,531.2537,23.933302
492.0,48657.996,527.3398,26.719849
492.5,48707.445,527.59357,24.400402
493.0,48756.895,531.6162,19.934021
493.5,48806.344,531.614501953125,
494.0,48855.793,532.7945556640625,
494.5,48905.242,533.4761962890625,
495.0,48954.69,540.9359,37.224247
495.5,49004.14,529.86646,23.714155
496.0,49053.59,522.4498,19.8603
496.5,49103.04,522.10583,24.412075
497.0,49152.49,521.9576,23.934593
497.5,49201.94,530.9834,30.596312
498.0,49251.387,536.296,33.88647
498.5,49300.836,530.72534,29.097666
499.0,49350.285,527.68634,18.619337
499.5,49399.734,530.832,27.151482
500.0,49449.184,532.1087,15.808695
500.5,49498.633,533.0823,15.780903
501.0,49548.082,534.3779,17.16204
501.5,49597.53,537.2272,16.747206
502.0,49646.98,548.7507,19.789858
502.5,49696.43,570.7118,23.461773
503.0,49745.88,579.7987,19.870588
503.5,49795.33,586.1624,18.624023
504.0,49844.777,582.96027,13.565652
504.5,49894.227,577.0734,22.742134
505.0,49943.676,544.05414,119.33022
505.5,49993.125,498.89975,258.68335
506.0,50042.574,480.52753,223.1946
506.5,50092.023,547.09094,90.37087
507.0,50141.473,617.22064,166.16588
507.5,50190.92,727.7694,274.80145
508.0,50240.37,797.9642,620.23193
508.5,50289.82,711.4547119140625,
509.0,50339.27,702.4740600585938,
509.5,50388.72,734.4906005859375,
510.0,50438.168,787.5616455078125,
510.5,50487.617,846.8587646484375,
511.0,50537.066,861.511962890625,
511.5,50586.516,935.6467,452.51874
512.0,50635.965,834.25854,376.9091
512.5,50685.414,855.7462,326.49786
513.0,50734.863,812.90497,309.28958
513.5,50784.312,787.1357,295.2221
514.0,50833.76,751.1386,257.4067
514.5,50883.21,767.9981,263.1593
515.0,50932.66,745.43414,218.26047
515.5,50982.11,738.03265,216.18732
516.0,51031.56,714.12836,223.93285
516.5,51081.008,681.2173,156.9521
517.0,51130.457,622.7574,36.596146
517.5,51179.902,624.6591,27.923624
518.0,51229.355,619.0645,31.869974
518.5,51278.805,614.1659,19.131254
519.0,51328.254,611.1636,15.492775
519.5,51377.703,609.4729,19.832317
520.0,51427.152,590.2987,17.351587
520.5,51476.6,586.6666,23.149107
521.0,51526.047,574.75323,20.61792
521.5,51575.5,578.58685,20.285213
522.0,51624.945,578.20654,19.922562
522.5,51674.4,573.53046,26.260605
523.0,51723.848,576.4979,25.33456
523.5,51773.297,572.73865,24.060545
524.0,51822.746,565.9824,18.701952
524.5,51872.195,561.3341,19.395351
525.0,51921.645,560.651,20.64066
525.5,51971.09,558.34937,13.880075
526.0,52020.543,558.05963,25.101988
526.5,52069.992,554.043,16.375786
527.0,52119.44,555.1661,21.436832
527.5,52168.89,560.4597,26.529125
528.0,52218.336,572.94116,28.974634
528.5,52267.79,573.98785,39.343082
529.0,52317.24,577.1407,18.057589
529.5,52366.688,564.10736,17.923773
530.0,52416.133,596.1435,36.771732
530.5,52465.586,631.2246,35.504974
531.0,52515.035,631.46594,26.78512
531.5,52564.48,626.7184,26.345634
532.0,52613.934,615.8768,22.737864
532.5,52663.383,610.6949,27.043858
533.0,52712.832,610.21606,27.122278
533.5,52762.277,602.8062,23.42817
534.0,52811.73,592.03906,19.798119
534.5,52861.18,588.1328,22.63804
535.0,52910.625,588.28796,29.747717
535.5,52960.08,590.2461,27.34679
536.0,53009.523,585.83435,21.002167
536.5,53058.977,589.07,29.60361
537.0,53108.426,592.5286,24.450535
537.5,53157.875,595.9186,33.344704
538.0,53207.32,593.42316,25.469997
538.5,53256.77,595.0933,26.785275
539.0,53306.223,597.76337,27.870068
539.5,53355.668,601.77325,34.92517
540.0,53405.12,596.07214,24.494635
540.5,53454.566,595.3591,20.2424
541.0,53504.02,590.0892,15.613796
541.5,53553.465,590.2914,17.20019
542.0,53602.914,590.6225,28.870413
542.5,53652.363,593.18353,21.462303
543.0,53701.812,591.1139,20.647758
543.5,53751.266,591.28253,21.430601
544.0,53800.71,586.5938,22.668516
544.5,53850.164,594.263,37.035675
545.0,53899.613,592.534,26.610798
545.5,53949.06,593.3948,30.556534
546.0,53998.508,595.0609,33.019547
546.5,54047.957,590.81177,18.178373
547.0,54097.41,590.2509,22.433243
547.5,54146.855,590.8414,12.486893
548.0,54196.31,595.4397,34.889175
548.5,54245.754,595.6341,34.25094
549.0,54295.203,595.18756,25.722292
549.5,54344.656,594.60364,20.035816
550.0,54394.1,597.1238,19.021175
550.5,54443.55,599.6761,31.745174
551.0,54493.0,594.7604,16.07346
551.5,54542.453,599.12054,16.4741
552.0,54591.9,605.37354,43.256943
552.5,54641.348,605.81537,24.41438
553.0,54690.8,603.16266,12.123384
553.5,54740.246,603.6588,12.167291
554.0,54789.695,610.609,20.455132
554.5,54839.145,614.8228,14.300066
555.0,54888.598,630.21954,11.340386
555.5,54938.043,646.42163,17.13266
556.0,54987.492,605.0882568359375,
556.5,55036.94,597.5365600585938,
557.0,55086.39,599.3741455078125,
557.5,55135.844,610.2252807617188,
558.0,55185.29,620.4774169921875,
558.5,55234.74,713.41796875,
559.0,55284.188,710.0439453125,
559.5,55333.637,716.8263549804688,
560.0,55383.086,708.7863159179688,
560.5,55432.535,728.2523803710938,
561.0,55481.99,732.611328125,
561.5,55531.434,707.7227783203125,
562.0,55580.887,693.939208984375,
562.5,55630.332,699.4739,336.7596
563.0,55679.78,787.9447,341.88586
563.5,55729.23,702.37573,381.65894
564.0,55778.68,582.50543,415.75183
564.5,55828.13,672.3214111328125,
565.0,55877.58,692.7147827148438,
565.5,55927.03,667.9588623046875,
566.0,55976.477,658.38232421875,
566.5,56025.926,669.6356201171875,
567.0,56075.375,689.7914428710938,
567.5,56124.824,681.9095458984375,
568.0,56174.273,683.4509887695312,
568.5,56223.723,678.0523071289062,
569.0,56273.168,695.0653076171875,
569.5,56322.62,704.3792114257812,
570.0,56372.074,698.0856323242188,
570.5,56421.52,701.74560546875,
571.0,56470.97,721.0409545898438,
571.5,56520.418,727.1107177734375,
572.0,56569.867,705.0078125,
572.5,56619.316,704.4871826171875,
573.0,56668.766,715.294677734375,
573.5,56718.22,711.6873168945312,
574.0,56767.664,711.5738525390625,
574.5,56817.113,703.4114990234375,
575.0,56866.56,670.2230834960938,
575.5,56916.01,659.5169677734375,
576.0,56965.46,636.5875244140625,
576.5,57014.91,635.3798828125,
577.0,57064.36,632.2227783203125,
577.5,57113.81,649.8046875,
578.0,57163.258,632.429931640625,
578.5,57212.703,632.284423828125,
579.0,57262.156,667.366943359375,
579.5,57311.605,700.4075927734375,
580.0,57361.055,712.1539306640625,
580.5,57410.504,713.0113525390625,
581.0,57459.953,709.6943969726562,
581.5,57509.402,708.78125,
582.0,57558.848,715.273681640625,
582.5,57608.3,703.384521484375,
583.0,57657.746,686.360107421875,
583.5,57707.2,689.057861328125,
584.0,57756.65,695.1224975585938,
584.5,57806.098,697.9262084960938,
585.0,57855.547,719.2857666015625,
585.5,57904.992,679.2384033203125,
586.0,57954.445,654.6143798828125,
586.5,58003.89,648.8687133789062,
587.0,58053.344,594.096923828125,
587.5,58102.79,644.95458984375,
588.0,58152.242,633.9414,25.718746
588.5,58201.69,629.52466,26.102667
589.0,58251.137,619.7928,23.792574
589.5,58300.586,603.8882,18.468468
590.0,58350.035,598.3972,21.904661
590.5,58399.49,598.0074,19.567247
591.0,58448.934,593.23846,21.085695
591.5,58498.387,595.78394,25.464663
592.0,58547.836,591.47705,23.587599
592.5,58597.28,602.8653,53.68269
593.0,58646.734,586.74255,28.751139
593.5,58696.18,580.7877,15.750813
594.0,58745.633,586.22217,18.788177
594.5,58795.08,586.19006,14.922666
595.0,58844.53,587.28064,19.151049
595.5,58893.977,582.6784,16.341913
596.0,58943.426,588.15405,17.312119
596.5,58992.88,606.6058,15.377808
597.0,59042.324,596.09424,25.851152
597.5,59091.777,580.0656,19.408527
598.0,59141.223,579.7195,15.0354
598.5,59190.676,579.0943,14.51771
599.0,59240.12,582.54315,17.136585
599.5,59289.574,581.97815,17.278513
600.0,59339.023,583.59076,16.691223
600.5,59388.47,582.04193,19.397371
601.0,59437.92,582.0565,13.218871
601.5,59487.367,580.26276,16.654749
602.0,59536.82,587.02075,63.8496
602.5,59586.266,588.1594,33.679115
603.0,59635.72,582.95435,17.747252
603.5,59685.164,590.6292,22.490389
604.0,59734.613,599.981,64.11322
604.5,59784.066,601.2831,31.526987
605.0,59833.51,596.7332,50.132874
605.5,59882.965,521.97833,345.935
606.0,59932.414,561.4064,287.33127
606.5,59981.863,523.5671,304.27042
607.0,60031.31,639.1786,42.412052
607.5,60080.758,588.4339,158.3457
608.0,60130.21,562.8698,193.26718
608.5,60179.656,624.47314453125,
609.0,60229.11,655.2119140625,
609.5,60278.555,793.45751953125,
610.0,60328.008,1116.4539,280.13162
610.5,60377.453,1295.4294,204.45032
611.0,60426.902,1364.1339,153.29723
611.5,60476.35,1298.6476,172.10724
612.0,60525.8,1325.0251,159.74142
612.5,60575.254,1378.3977,158.37337
613.0,60624.7,1266.029,107.31007
613.5,60674.152,1098.5525,267.54526
614.0,60723.598,1151.5297,238.40327
614.5,60773.047,1176.0025634765625,
615.0,60822.496,868.743408203125,
615.5,60871.945,816.9752197265625,
616.0,60921.395,807.4872436523438,
616.5,60970.844,768.3884887695312,
617.0,61020.297,742.0006103515625,
617.5,61069.742,746.637451171875,
618.0,61119.19,681.1370849609375,
618.5,61168.64,679.1033935546875,
619.0,61218.09,622.6062,32.463524
619.5,61267.54,610.7399,37.600246
620.0,61316.99,605.22833,39.985428
620.5,61366.44,592.9337,46.752583
621.0,61415.887,597.0128,37.454693
621.5,61465.336,610.863,17.115683
622.0,61514.78,606.1569,13.811208
622.5,61564.234,600.07214,22.483158
623.0,61613.684,604.2458,24.967607
623.5,61663.133,599.31177,22.462862
624.0,61712.582,617.7603,31.988773
624.5,61762.03,606.04047,34.982925
625.0,61811.48,589.92126,24.71966
625.5,61860.926,589.54047,17.502684
626.0,61910.38,592.4765,26.097164
626.5,61959.832,592.7125,27.313494
627.0,62009.277,593.2464,20.349531
627.5,62058.727,585.1964,15.276186
628.0,62108.176,593.6911,23.805895
628.5,62157.625,589.8648,14.981234
629.0,62207.074,608.0517,49.29737
629.5,62256.523,597.5376,18.743908
630.0,62305.97,613.5663,23.501324
630.5,62355.42,622.4999,18.337486
631.0,62404.87,627.0907,25.873951
631.5,62454.32,619.7427,24.627457
632.0,62503.77,663.76697,178.20021
632.5,62553.22,642.9195,75.275925
633.0,62602.668,683.2125,48.87265
633.5,62652.113,843.2447,196.4434
634.0,62701.566,1294.4039,296.20023
634.5,62751.01,1247.4401,136.72075
635.0,62800.465,1337.5182,145.92285
635.5,62849.914,1314.4775,162.90044
636.0,62899.363,1262.0059,355.60858
636.5,62948.812,707.54638671875,
637.0,62998.26,688.0352783203125,
637.5,63047.71,695.73486328125,
638.0,63097.156,662.511474609375,
638.5,63146.61,643.3692626953125,
639.0,63196.06,611.31103515625,
639.5,63245.508,602.1156005859375,
640.0,63294.957,590.257568359375,
640.5,63344.402,643.89545,133.8143
641.0,63393.855,575.11743,136.67673
641.5,63443.305,599.66516,29.49803
642.0,63492.754,592.68066,19.4021
642.5,63542.2,584.3067,22.177185
643.0,63591.652,588.2522,46.740646
643.5,63641.1,580.38873,17.22162
644.0,63690.547,587.5597,21.645615
644.5,63740.0,585.51886,17.433197
645.0,63789.45,588.0963,25.494701
645.5,63838.9,592.3286,20.95449
646.0,63888.344,554.841,120.36498
646.5,63937.797,569.99426,36.41253
647.0,63987.246,577.54126,22.305523
647.5,64036.69,576.03406,19.999
648.0,64086.145,568.674,40.281693
648.5,64135.59,569.16376,54.456974
649.0,64185.043,577.0321,18.184025
649.5,64234.492,580.87823,16.58115
650.0,64283.94,584.69904,20.115969
650.5,64333.387,583.77563,16.373035
651.0,64382.836,586.85913,20.005877
651.5,64432.29,594.08264,34.965256
652.0,64481.734,597.40533,22.356089
652.5,64531.188,598.67645,23.73837
653.0,64580.637,621.4346,68.8946
653.5,64630.086,791.8652,320.2645
654.0,64679.535,918.8121,355.84418
654.5,64728.98,954.264,351.85736
655.0,64778.434,1036.8784,402.34244
655.5,64827.88,767.0063,811.90875
656.0,64877.332,751.5236,934.4739
656.5,64926.777,786.8685,947.9946
657.0,64976.23,717.8385,907.98596
657.5,65025.68,754.0358,851.05853
658.0,65075.125,640.6948,888.9216
658.5,65124.574,703.6380615234375,
659.0,65174.023,728.0311279296875,
659.5,65223.477,833.2548217773438,
660.0,65272.92,895.450439453125,
660.5,65322.375,871.884033203125,
661.0,65371.82,816.668212890625,
661.5,65421.27,772.0443725585938,
662.0,65470.723,792.6165771484375,
662.5,65520.168,846.263427734375,
663.0,65569.62,700.775146484375,
663.5,65619.07,722.0440673828125,
664.0,65668.516,890.4923095703125,
664.5,65717.96,909.482421875,
665.0,65767.414,890.176025390625,
665.5,65816.87,871.560791015625,
666.0,65866.31,854.8162231445312,
666.5,65915.766,829.1190185546875,
667.0,65965.21,573.09314,24.506792
667.5,66014.664,560.1151,110.78604
668.0,66064.11,548.874,161.7474
668.5,66113.56,576.6257,20.952393
669.0,66163.01,577.5437,21.46188
669.5,66212.46,577.28253,21.671299
670.0,66261.91,572.3276,15.818661
670.5,66311.35,572.6006,18.352325
671.0,66360.805,574.53424,19.822886
671.5,66410.26,578.32074,18.183043
672.0,66459.7,574.9952,16.230762
672.5,66509.15,581.6639,19.669247
673.0,66558.6,574.854,17.512161
673.5,66608.055,576.9217,20.807798
674.0,66657.5,576.89575,16.876465
674.5,66706.95,578.42944,18.54477
675.0,66756.4,580.58276,19.499228
675.5,66805.85,582.10126,21.436308
676.0,66855.3,574.1783,15.906811
676.5,66904.75,576.83636,21.344398
677.0,66954.195,572.37,17.781887
677.5,67003.65,579.6036,19.793585
678.0,67053.09,581.2202,16.755669
678.5,67102.54,585.64886,18.43095
679.0,67151.99,585.62115,16.0953
679.5,67201.445,592.2598,23.533138
680.0,67250.89,588.1472,18.3072
680.5,67300.336,590.17615,15.023831
681.0,67349.79,617.56995,30.759087
681.5,67399.234,705.6932,51.600613
682.0,67448.69,687.2066,36.67776
682.5,67498.14,1020.12695,314.6691
683.0,67547.586,810.9718017578125,
683.5,67597.04,752.0103759765625,
684.0,67646.484,792.2313232421875,
684.5,67695.94,819.3831787109375,
685.0,67745.38,815.6005859375,
685.5,67794.83,782.1853637695312,
686.0,67844.28,626.6864624023438,
686.5,67893.73,622.780029296875,
687.0,67943.18,614.7133178710938,
687.5,67992.625,597.99169921875,
688.0,68042.08,599.2109375,
688.5,68091.52,621.6551,18.153984
689.0,68140.98,608.613,21.62735
689.5,68190.42,591.4522,19.449894
690.0,68239.875,594.18805,20.099646
690.5,68289.33,593.94446,23.90324
691.0,68338.77,591.0842,20.379753
691.5,68388.23,592.96967,19.78851
692.0,68437.67,588.93976,20.092978
692.5,68487.12,596.3558,33.82574
693.0,68536.57,596.8945,25.74263
693.5,68586.016,589.64886,21.458025
694.0,68635.47,590.084,17.35701
694.5,68684.914,597.1412,27.096573
695.0,68734.37,593.7826,20.697348
695.5,68783.81,591.53864,17.313494
696.0,68833.266,592.63245,16.438852
696.5,68882.72,594.89764,18.474941
697.0,68932.164,594.7303,18.930508
697.5,68981.61,594.72815,20.692425
698.0,69031.06,602.6504,19.88349
698.5,69080.516,604.42163,24.655348
699.0,69129.96,601.71484,18.255962
699.5,69179.41,600.6669,18.91568
700.0,69228.86,604.12634,21.960733
700.5,69278.305,601.8661,19.07066
701.0,69327.76,605.6251,20.682875
701.5,69377.2,606.38794,19.130453
702.0,69426.66,609.6941,21.276127
702.5,69476.1,615.83765,23.797972
703.0,69525.555,617.5679,24.063303
703.5,69575.0,649.9031,45.034687
704.0,69624.45,716.45795,57.964096
704.5,69673.91,801.85675,48.1228
705.0,69723.35,670.8626708984375,
705.5,69772.8,705.8284912109375,
706.0,69822.25,722.4005126953125,
706.5,69871.695,747.9402465820312,
707.0,69921.15,666.3943481445312,
707.5,69970.59,666.78076171875,
708.0,70020.04,651.376708984375,
708.5,70069.49,642.0206298828125,
709.0,70118.945,637.8219604492188,
709.5,70168.39,690.14013671875,
710.0,70217.84,687.8538818359375,
710.5,70267.29,734.9562377929688,
711.0,70316.74,718.2433471679688,
711.5,70366.19,734.6304931640625,
712.0,70415.64,773.9826049804688,
712.5,70465.09,832.5538330078125,
713.0,70514.54,880.422119140625,
713.5,70563.984,886.2619018554688,
714.0,70613.44,859.8446655273438,
714.5,70662.88,891.3751220703125,
715.0,70712.336,901.7174072265625,
715.5,70761.78,895.197021484375,
716.0,70811.23,859.7890014648438,
716.5,70860.68,647.6388549804688,
717.0,70910.13,632.8026123046875,
717.5,70959.58,626.6558227539062,
718.0,71009.03,618.360107421875,
718.5,71058.48,617.8778686523438,
719.0,71107.93,621.022705078125,
719.5,71157.375,616.6719970703125,
720.0,71206.83,617.9534912109375,
720.5,71256.27,628.8846435546875,
721.0,71305.73,630.038330078125,
721.5,71355.17,631.78546,48.762135
722.0,71404.62,630.779,22.581291
722.5,71454.07,633.8221,32.220287
723.0,71503.52,627.76886,29.814857
723.5,71552.97,631.4864,27.937908
724.0,71602.42,627.0142,18.122032
724.5,71651.87,625.10004,21.264303
725.0,71701.32,618.7985,23.308771
725.5,71750.766,616.96295,24.07832
726.0,71800.22,617.1627,23.335348
726.5,71849.664,618.2494,28.09016
727.0,71899.12,618.03375,22.611778
727.5,71948.56,622.307,29.885736
728.0,71998.016,618.5453,22.72918
728.5,72047.46,618.764,20.351095
729.0,72096.91,626.10583,27.752567
729.5,72146.36,626.04926,18.593355
730.0,72195.805,632.2883,27.636465
730.5,72245.26,631.9399,36.529167
731.0,72294.71,627.63043,23.447222
731.5,72344.16,631.74,21.341793
732.0,72393.61,626.75757,19.9796
732.5,72443.055,623.20526,22.71842
733.0,72492.51,624.4007,25.256819
733.5,72541.95,628.7707,144.91956
734.0,72591.41,705.4732666015625,
734.5,72640.85,712.6400146484375,
735.0,72690.305,783.3712158203125,
735.5,72739.75,820.00146,67.86962
736.0,72789.195,869.50635,81.85137
736.5,72838.65,960.5669,69.505356
737.0,72888.09,858.6569,59.750286
