SB_DEPTH_cm,SB_DEPTH_pxl,R,R_std,G,G_std,B,B_std,Lumin,Lumin_std
370.55054,36647.31,161.56989,15.691285,146.96725,16.049593,98.04751,11.192225,146.53976,15.387864
371.05054,36696.76,149.12329,11.663038,135.42523,12.63164,88.78423,9.039702,134.96996,11.925443
371.55054,36746.207,150.54272,11.910696,136.83963,12.75848,90.10936,9.659811,136.37898,12.101111
372.05054,36795.66,148.55666,12.774395,135.7965,13.775088,90.75971,10.142111,135.25766,12.988645
372.55054,36845.11,142.14949,13.156194,130.47029,13.616174,86.88963,8.852947,129.80676,12.836675
373.05054,36894.56,135.73103,15.944683,125.45474,15.279736,82.96698,9.416228,124.57187,14.6339855
373.55054,36944.008,114.740456,36.217144,106.57008,32.230316,68.51484,21.803493,105.55952,32.174
374.05054,36993.457,103.992226,42.59481,97.81591,36.521965,62.881557,24.769608,96.606735,36.86111
374.55054,37042.91,106.31668,47.934265,100.525246,41.421745,66.89404,28.471891,99.32832,41.77923
375.05054,37092.36,111.41022,42.399757,104.190346,36.2575,68.11877,24.224932,103.12092,36.587097
375.55054,37141.81,117.77572,35.565544,111.5826,30.831173,75.07663,21.622995,110.26353,30.988686
376.05054,37191.258,117.58567,36.536255,109.66014,31.15827,72.41485,21.242071,108.656,31.446083
376.55054,37240.707,128.69336,27.499266,119.98191,23.494978,80.27521,16.02857,118.96715,23.571413
377.05054,37290.156,133.46887,21.837324,124.35937,19.411291,83.12768,12.700673,123.31912,19.117725
377.55054,37339.605,132.00595,23.851704,122.4003,20.508503,81.68477,12.699834,121.5028,20.39091
378.05054,37389.06,140.84946,19.762575,131.11197,17.82726,90.044014,10.984552,130.21704,17.419123
378.55054,37438.508,146.19652,12.927869,134.32332,12.502637,91.73939,7.9622874,133.773,11.929833
379.05054,37487.957,,,,,,,129.51953125,
379.55054,37537.406,,,,,,,128.96884155273438,
380.05054,37586.855,,,,,,,128.93502807617188,
380.55054,37636.305,,,,,,,121.9873504638672,
381.05054,37685.758,128.1673,6.415302,119.18557,6.7119384,81.0737,4.640649,118.34341,6.141414
381.55054,37735.203,127.971756,5.061354,118.97767,5.6976986,80.80953,3.4543607,118.13407,4.976176
382.05054,37784.656,126.0267,5.730637,117.128494,6.572267,78.74971,4.551409,116.249306,5.805317
382.55054,37834.105,128.74408,5.164152,119.63632,5.914912,80.76022,3.8287406,118.76578,5.20288
383.05054,37883.555,128.84932,5.807345,119.79383,6.4021244,80.61706,4.2488136,118.89047,5.7102156
383.55054,37933.004,127.544525,7.8344855,118.2058,8.653295,79.77467,6.129338,117.41649,7.955297
384.05054,37982.453,130.80421,4.345689,121.3555,5.5821385,82.600555,3.3049057,120.56619,4.7661304
384.55054,38031.906,133.70427,4.706537,123.73694,5.9080744,84.198074,3.4668195,123.00129,5.109468
385.05054,38081.355,135.13968,5.6130285,125.58268,6.7398953,85.76851,4.7349095,124.739914,6.018482
385.55054,38130.805,135.45044,10.181432,125.71598,10.949337,85.9074,7.0893316,124.91135,10.241395
386.05054,38180.254,136.447,6.902155,126.63237,7.966036,86.26285,4.945436,125.80428,7.238073
386.55054,38229.703,136.87785,6.288642,127.0669,7.234299,86.65687,4.5015078,126.2351,6.468433
387.05054,38279.152,138.23698,9.08312,128.47621,10.112598,87.7798,7.1334734,127.613075,9.440503
387.55054,38328.6,144.33784,16.449629,134.62039,16.877335,92.313354,12.365093,133.63174,16.294155
388.05054,38378.055,135.10887,10.082767,125.78183,10.537197,85.612656,7.6739044,124.86454,9.962783
388.55054,38427.504,131.74384,5.274067,122.58368,6.2643943,83.32018,3.6906137,121.696304,5.4410806
389.05054,38476.953,138.78635,12.332687,129.28323,12.370539,87.904305,8.678467,128.31604,11.866788
389.55054,38526.402,143.1842,18.136787,133.31696,18.054453,91.09017,12.726486,132.36595,17.536171
390.05054,38575.85,136.69148,10.547026,126.96569,10.906446,86.76611,7.606838,126.13099,10.334418
390.55054,38625.3,134.95059,7.5373974,125.115,8.112021,85.03449,5.3820066,124.31223,7.449021
391.05054,38674.754,134.22058,5.460063,124.48824,6.4403453,84.59518,3.950854,123.67706,5.6401114
391.55054,38724.203,133.06433,4.585576,123.246506,5.758368,83.613205,3.151082,122.47225,4.9115477
392.05054,38773.652,133.607,4.781355,123.604935,5.7291455,83.482414,3.2546167,122.834526,4.9689884
392.55054,38823.1,133.48892,4.2977057,123.4883,5.481657,83.38439,2.9189363,122.718925,4.65375
393.05054,38872.55,132.90794,4.149898,122.86079,5.438122,82.97916,2.842552,122.11736,4.5764337
393.55054,38922.004,132.7722,5.4148197,123.06707,6.1494637,82.77668,3.4829535,122.22141,5.339773
394.05054,38971.45,132.10391,4.7767158,122.33999,5.6134925,82.31342,3.1301599,121.52588,4.8439817
394.55054,39020.902,132.961,3.958242,123.1446,5.2228456,82.719025,2.7404838,122.312836,4.2865357
395.05054,39070.35,133.24272,4.001582,123.25457,5.2115664,82.90519,2.77633,122.46483,4.347937
395.55054,39119.8,132.8603,4.2905197,123.02913,5.5171065,82.788536,2.9995255,122.21387,4.6068654
396.05054,39169.25,133.28484,4.1639495,123.5981,5.1854534,83.19915,2.835379,122.74069,4.357968
396.55054,39218.7,133.22401,4.387466,123.47393,5.558692,83.24617,2.9520712,122.64236,4.63665
397.05054,39268.152,132.29126,4.7758436,122.49044,5.707451,82.39567,3.2995858,121.67925,4.93593
397.55054,39317.6,132.01984,5.03685,122.30605,5.937668,82.35444,3.3306403,121.486694,5.0792465
398.05054,39367.05,131.35214,5.3982058,121.78367,6.3008056,81.6994,3.7202203,120.92384,5.4812098
398.55054,39416.5,130.79185,4.948233,121.3094,6.024412,81.14658,3.5884607,120.42562,5.154523
399.05054,39465.95,131.80792,4.896837,122.20522,5.6655107,82.1362,3.4092627,121.353775,4.928493
399.55054,39515.4,129.65431,6.7635374,119.96738,6.8832693,80.29148,4.829369,119.162224,6.3372765
400.05054,39564.848,132.61671,4.7584653,123.05923,5.4973907,83.00098,3.3405523,122.198944,4.7647386
400.55054,39614.3,132.60002,5.005446,122.84248,5.834707,83.0485,3.762462,122.04381,5.1038733
401.05054,39663.75,133.26863,4.582536,123.48831,5.4150248,83.72236,3.0843296,122.6965,4.6559243
401.55054,39713.2,133.09378,6.68756,123.6582,6.9155936,83.46918,4.0667806,122.76256,6.328156
402.05054,39762.65,132.40158,4.824571,122.87315,5.511147,83.07725,3.1997244,122.025635,4.780676
402.55054,39812.098,132.22563,4.0920453,122.76195,5.2050567,82.996704,2.7515757,121.90288,4.352914
403.05054,39861.547,132.5901,4.0583243,123.034546,5.236356,83.2638,2.81344,122.19461,4.296552
403.55054,39910.996,133.2422,4.7445116,123.674416,5.6798105,83.927376,3.4282775,122.83879,4.8802547
404.05054,39960.45,132.83742,5.4850917,123.30285,6.1858807,83.34283,4.315231,122.444786,5.474948
404.55054,40009.9,131.83812,6.2008843,122.42776,6.744212,83.10439,4.8183503,121.58925,6.11944
405.05054,40059.348,132.85292,4.701399,123.62277,5.6577334,84.18059,3.120192,122.73738,4.7746205
405.55054,40108.797,132.54549,4.44247,123.40131,5.531706,83.80997,3.1352174,122.48687,4.6223593
406.05054,40158.246,132.48766,4.2515116,122.94597,5.4940343,83.60128,2.942023,122.13384,4.551536
406.55054,40207.695,132.73683,4.24092,123.31164,5.2353024,83.62827,2.8317058,122.450294,4.4318686
407.05054,40257.145,133.4287,7.211082,123.75504,7.2936077,83.61476,3.829854,122.913536,6.6287184
407.55054,40306.598,132.61009,7.143553,122.95639,7.0051317,82.824745,3.7242875,122.11126,6.4323964
408.05054,40356.047,131.59688,4.594439,122.33329,5.6064234,82.927345,3.1280754,121.45762,4.7683024
408.55054,40405.496,132.25305,4.3733726,123.044716,5.595067,83.50852,3.1918335,122.147896,4.7061377
409.05054,40454.945,129.29251,4.8355713,120.382835,5.5632234,81.57149,3.3406777,119.47485,4.8188167
409.55054,40504.395,128.30501,4.2353306,119.22869,5.2494974,81.073845,2.7553585,118.40354,4.341863
410.05054,40553.848,129.96954,4.435044,120.682045,5.3664074,81.46003,3.0807383,119.82474,4.591788
410.55054,40603.293,130.68784,4.293207,121.26577,5.4629107,81.731384,2.8906505,120.41452,4.526314
411.05054,40652.746,129.90085,4.3242636,120.68659,5.2014885,81.42806,2.7549467,119.81107,4.4024677
411.55054,40702.195,129.65926,4.07737,120.52649,5.1193643,81.36693,2.7858016,119.64079,4.2969165
412.05054,40751.645,129.55264,4.239113,120.7387,5.2397704,81.845024,2.854042,119.80442,4.429238
412.55054,40801.094,128.15562,4.1777887,119.367966,5.3106093,80.99397,2.7842193,118.46562,4.377158
413.05054,40850.543,126.754944,4.2342443,118.16463,5.3475204,79.640396,3.1171956,117.20948,4.429562
413.55054,40899.996,126.77136,4.1183267,118.14565,5.4658303,80.1038,3.140459,117.23286,4.491992
414.05054,40949.44,136.36967,17.957624,128.07411,17.648178,87.624374,12.734303,126.917274,17.190054
414.55054,40998.895,130.31415,8.949257,121.95548,8.418062,83.964294,6.2860336,120.98957,8.024991
415.05054,41048.344,127.353355,4.451476,119.068184,5.292318,80.51665,3.072584,118.04619,4.4212418
415.55054,41097.793,127.81896,4.4108953,119.168434,5.433737,80.88917,3.3492181,118.243774,4.5553765
416.05054,41147.242,128.60081,4.3380713,120.04214,5.354737,81.7891,2.9485872,119.09984,4.475421
416.55054,41196.69,129.48026,4.377582,120.438866,5.155245,82.15843,2.674739,119.59722,4.318828
417.05054,41246.14,130.01956,4.1487546,120.99663,5.196768,82.36244,2.576481,120.12551,4.2881083
417.55054,41295.59,129.61678,4.1558003,120.55787,5.0638876,81.66749,2.6385152,119.6759,4.2078123
418.05054,41345.043,129.41866,4.117329,120.43078,5.2575736,81.850105,2.763966,119.556076,4.302997
418.55054,41394.492,131.33643,7.010552,122.37795,7.5348797,83.06212,4.9135923,121.443924,6.929189
419.05054,41443.94,126.93703,4.8777328,118.34808,5.626369,80.194214,3.0752497,117.41938,4.882229
419.55054,41493.39,124.33214,5.9742937,116.13571,6.2490387,78.4049,3.5993733,115.154106,5.62998
420.05054,41542.84,123.828354,4.948884,115.88087,5.6800694,78.05632,3.284376,114.83958,4.837539
420.55054,41592.293,123.236694,5.2097783,115.18086,5.970712,77.921364,3.565288,114.2034,5.2332897
421.05054,41641.74,122.893456,4.892069,115.01839,5.559215,77.38377,3.277818,113.97541,4.718203
421.55054,41691.19,124.22854,4.502416,116.35092,5.2505035,78.7717,2.9231339,115.312485,4.4032087
422.05054,41740.64,124.690994,4.8906746,116.95583,5.4434557,80.05579,3.2902405,115.93615,4.705827
422.55054,41790.09,123.360756,5.3340964,115.87658,5.9299936,79.558754,3.5550258,114.845566,5.15442
423.05054,41839.54,107.10371,12.691186,102.78263,11.425173,67.26564,8.449943,101.13696,11.081091
423.55054,41888.99,104.98459,14.642104,101.30827,13.132448,67.08477,10.333538,99.61892,12.890693
424.05054,41938.44,82.82426,16.869099,82.9109,14.562941,54.234238,10.205559,80.82202,14.399575
424.55054,41987.89,82.85316,13.733947,82.55446,11.894733,52.14546,7.891134,80.42243,11.554644
425.05054,42037.34,89.28126,16.649555,90.44409,14.878389,60.591206,11.32124,88.0415,14.608395
425.55054,42086.79,142.06778,29.376188,137.11757,26.800674,95.3001,20.972378,135.15076,26.783384
426.05054,42136.24,160.45769,18.114641,153.80203,16.485083,109.20775,12.6033945,151.99731,16.382662
426.55054,42185.688,167.5621,9.431041,160.639,8.899197,114.50752,6.711102,158.78015,8.550267
427.05054,42235.137,172.94958,8.468045,165.91853,7.918741,119.56816,6.612647,164.06683,7.622236
427.55054,42284.59,170.23532,9.878755,162.67651,9.635367,115.68262,8.027844,160.89055,9.233742
428.05054,42334.04,170.39037,9.582309,162.76605,9.524411,115.75918,7.6774006,160.99309,9.083172
428.55054,42383.49,168.87726,10.304951,161.43587,10.002572,114.33524,8.669032,159.61723,9.634906
429.05054,42432.938,167.75104,9.24174,159.6505,9.194271,112.55832,7.2932334,157.97261,8.750382
429.55054,42482.387,159.04651,12.019349,151.06378,12.132764,105.627,9.629644,149.48038,11.673038
430.05054,42531.836,156.3998,10.691972,148.73132,10.592958,103.31218,8.449158,147.08238,10.202513
430.55054,42581.285,158.67711,10.499299,150.97606,10.620724,105.83642,9.081987,149.35422,10.207373
431.05054,42630.74,151.10817,9.476856,142.99081,9.973843,99.78468,7.376532,141.59709,9.430248
431.55054,42680.188,141.47195,10.046211,133.27383,9.972667,91.21206,7.5683208,131.97989,9.526395
432.05054,42729.637,141.57387,11.312848,133.43504,11.384296,90.54702,8.6094675,132.06885,10.910421
432.55054,42779.086,147.85466,12.404645,139.78197,12.355451,95.82947,9.5154,138.32486,11.919241
433.05054,42828.535,153.70573,13.649346,145.45618,13.495956,101.38517,10.647581,144.0281,13.115648
433.55054,42877.984,148.09302,13.384883,139.59932,13.439634,96.69279,10.2297,138.30724,13.0111265
434.05054,42927.434,139.21602,10.671512,130.39554,10.450825,89.57072,7.258272,129.32323,10.005904
434.55054,42976.887,137.13101,7.358607,128.08331,7.435879,87.37738,4.7468333,127.06788,6.8974113
435.05054,43026.336,133.74757,5.287217,124.89772,5.9004726,84.96216,3.6260502,123.89585,5.136242
435.55054,43075.785,137.1351,5.4673195,128.28107,6.160203,87.8819,3.8421068,127.24661,5.4676623
436.05054,43125.234,136.36853,4.6926155,127.24739,5.4059486,87.45961,2.9580193,126.31387,4.664709
436.55054,43174.684,136.1322,5.0968423,127.287445,5.619996,87.46047,3.2501945,126.292336,4.9278846
437.05054,43224.137,133.3632,5.820769,124.74145,6.194724,85.062836,4.091219,123.70964,5.511422
437.55054,43273.582,135.8861,5.5566397,127.00097,6.3821206,87.164894,3.8747525,126.01379,5.5750456
438.05054,43323.035,133.11794,4.606789,124.38092,5.2761955,85.282425,2.918707,123.4155,4.4351997
438.55054,43372.484,131.20692,4.390126,122.56334,5.225306,84.00455,2.7303607,121.61702,4.419334
439.05054,43421.934,130.83095,4.0470967,122.20114,4.966641,84.06887,2.4267716,121.28269,4.116592
439.55054,43471.383,133.39851,4.8667035,123.07149,5.163551,85.45291,3.1586208,122.55094,4.379424
440.05054,43520.836,129.00394,4.5528326,120.99268,5.420406,83.017525,3.0498703,119.95407,4.538819
440.55054,43570.285,127.61782,5.5165443,119.76143,6.4366755,82.26989,3.6891465,118.72481,5.623688
441.05054,43619.734,132.62793,11.855598,125.30716,12.507899,86.242966,8.946911,124.04312,11.923582
441.55054,43669.184,154.93605,10.439859,147.20152,10.565528,103.026505,7.8083873,145.65645,10.098874
442.05054,43718.633,153.00215,10.848067,144.99634,11.001315,101.49719,7.954999,143.55774,10.504209
442.55054,43768.082,129.69772,9.052027,121.584526,9.294975,83.64364,6.223463,120.57006,8.732287
443.05054,43817.53,128.80713,3.9929676,120.83111,4.9959416,83.198906,2.681749,119.80977,4.1278024
443.55054,43866.984,128.2676,4.335908,119.91077,5.2037005,81.61679,2.9560137,118.9226,4.312447
444.05054,43916.434,126.058174,5.191527,117.520935,5.6835065,80.0479,3.545462,116.630394,4.978079
444.55054,43965.88,126.38923,4.667046,117.99211,5.297708,79.30804,3.1918042,116.98435,4.501804
445.05054,44015.332,125.72943,5.5131536,117.3022,5.9786644,79.45167,3.888174,116.361015,5.28513
445.55054,44064.78,127.35365,4.761443,118.78659,5.4517612,80.35011,3.4154143,117.83284,4.655891
446.05054,44114.23,127.630684,4.911309,119.10017,5.533563,80.69775,3.5813327,118.1411,4.8078384
446.55054,44163.68,126.09354,5.061827,117.548744,5.5769773,79.5394,3.5971253,116.621086,4.8204913
447.05054,44213.133,126.44959,5.3910484,118.229164,5.601981,80.13677,3.4175954,117.226555,4.985385
447.55054,44262.582,126.24428,5.0497284,117.73523,5.45479,79.40642,3.4008734,116.77692,4.761711
448.05054,44312.03,127.698326,4.5856767,119.22855,5.3279605,80.85651,2.8726153,118.25876,4.478275
448.55054,44361.48,125.84345,5.092366,117.69251,5.478106,80.1386,3.1734748,116.71401,4.8010197
449.05054,44410.93,126.6289,4.3806996,118.47466,5.384923,80.95416,2.754618,117.49927,4.475563
449.55054,44460.383,127.106705,4.003264,118.93281,4.9977875,81.301834,2.544231,117.95362,4.046039
450.05054,44509.83,125.613464,4.674515,117.604836,5.563251,80.140656,3.3616688,116.60256,4.7064767
450.55054,44559.28,124.599976,4.146453,116.89589,5.128993,80.08186,3.1053555,115.87581,4.344165
451.05054,44608.73,122.263115,8.262706,114.429565,8.416686,77.522736,5.9692383,113.4303,7.8726363
451.55054,44658.18,101.50337,29.662083,95.713264,26.33661,63.183823,18.820688,94.59562,26.370932
452.05054,44707.63,126.35306,6.8287015,118.31975,6.6338367,79.88282,4.416925,117.25249,6.112811
452.55054,44757.08,117.4554,8.800699,109.53972,8.875569,72.84445,6.993253,108.5732,8.400949
453.05054,44806.53,123.46823,3.9390702,115.731834,4.877047,78.79673,2.4564497,114.709885,3.972294
453.55054,44855.977,126.89269,4.2819185,118.54462,5.103915,80.72594,2.8990912,117.58891,4.2243633
454.05054,44905.43,126.85339,4.080397,118.37156,5.0626345,80.411896,2.7573106,117.43411,4.1616416
454.55054,44954.88,126.80914,4.2424746,118.652695,5.1110396,80.82004,2.5345044,117.65524,4.2804527
455.05054,45004.33,126.99137,3.808599,118.90831,4.873184,80.741234,2.3835897,117.87111,4.0069194
455.55054,45053.777,126.113976,4.586425,118.07665,5.2256145,80.161674,2.6525223,117.04793,4.369924
456.05054,45103.227,127.0479,4.1816826,118.76133,5.0750937,80.37697,2.5135572,117.7517,4.18155
456.55054,45152.68,127.208626,4.3154225,119.144684,4.9917507,80.79497,2.7049818,118.09023,4.22853
457.05054,45202.125,127.15719,4.2314835,118.86494,5.1165957,80.75321,2.7856963,117.876205,4.19378
457.55054,45251.58,127.94949,3.9889364,119.75851,4.797208,81.245544,2.4300568,118.71927,3.982991
458.05054,45301.027,128.06776,6.409915,120.009346,7.1065526,81.86803,4.4452953,118.968765,6.355905
458.55054,45350.477,127.36154,4.2065706,119.181114,5.063379,81.166725,2.8515494,118.17564,4.2679677
459.05054,45399.926,127.76244,3.9123452,119.43708,4.9970064,81.474335,2.5690584,118.46615,4.036602
459.55054,45449.375,128.56668,4.112662,120.11258,5.021322,81.797005,2.8981965,119.14354,4.194783
460.05054,45498.83,126.66131,4.384986,118.40858,5.3102403,80.7828,2.5859582,117.446526,4.3969674
460.55054,45548.277,126.95524,4.921645,118.538895,5.613817,80.48805,3.4460876,117.58094,4.8388968
461.05054,45597.727,127.387375,4.251378,118.8876,5.150932,80.690765,2.7857552,117.936844,4.31677
461.55054,45647.176,127.33416,5.674869,118.771,5.974485,80.566826,4.0226827,117.83319,5.299425
462.05054,45696.625,129.03142,4.293402,120.40064,5.2428885,82.0867,2.9330187,119.46928,4.3616805
462.55054,45746.074,129.39055,4.4877386,120.89157,5.378947,82.49704,2.980805,119.92637,4.5126967
463.05054,45795.523,129.50594,4.509745,120.787796,5.4106994,82.50169,2.7709384,119.877014,4.5115194
463.55054,45844.977,128.59286,4.24208,120.08676,5.2580442,81.820755,2.719966,119.132355,4.3458867
464.05054,45894.426,128.65471,4.152997,120.23797,5.032497,82.304214,2.6657448,119.28855,4.241904
464.55054,45943.875,127.66232,4.2399483,119.62396,5.0454097,81.87211,2.7256634,118.60724,4.2606387
465.05054,45993.324,127.43692,4.8176856,119.34263,5.625285,81.595505,3.3518534,118.338135,4.79723
465.55054,46042.773,127.03829,6.402382,119.27416,6.47619,81.25691,4.3266983,118.17997,5.934906
466.05054,46092.223,161.01936,11.039539,152.2442,10.735072,106.26267,7.638866,150.78993,10.3342
466.55054,46141.67,155.78726,11.4835005,146.88516,11.1495495,101.69797,8.342854,145.51524,10.755459
467.05054,46191.125,127.65754,12.646059,120.15003,12.439489,82.23881,9.548059,119.00894,12.014722
467.55054,46240.574,123.89397,6.9940057,116.53005,7.1743984,79.56498,5.4653106,115.42674,6.660267
468.05054,46290.023,122.06914,8.1148,114.92729,8.113441,77.832306,6.4172416,113.767395,7.5897026
468.55054,46339.473,115.05805,16.739332,110.527306,13.870134,76.45089,9.936915,109.03023,13.88894
469.05054,46388.92,105.42094,19.220667,103.49406,15.559122,71.856285,10.458583,101.61946,15.659948
469.55054,46438.37,99.696396,21.49306,99.9001,17.56517,70.96502,12.575257,97.767685,17.751202
470.05054,46487.82,94.44073,19.038465,94.89092,15.4147625,68.45755,10.452179,92.88673,15.461
470.55054,46537.273,83.03919,16.996868,86.610794,14.672797,61.691196,10.152939,84.05228,14.457574
471.05054,46586.723,81.636024,16.093468,85.25645,13.863376,59.704773,9.409713,82.641914,13.567748
471.55054,46636.17,86.506615,16.331331,89.56655,14.045689,63.103893,9.440052,87.00541,13.832839
472.05054,46685.62,87.17803,15.535287,90.41809,13.165374,64.239296,8.883658,87.83914,12.944201
472.55054,46735.07,86.12466,17.997717,89.76281,15.9666395,64.18279,12.609446,87.14246,15.780316
473.05054,46784.523,92.855095,26.060806,95.87282,23.51233,69.116554,16.956154,93.29945,23.306417
473.55054,46833.97,110.695366,34.03291,110.82721,30.384754,79.098885,22.276548,108.50839,30.395681
474.05054,46883.42,117.88348,34.570004,117.39363,30.377184,83.81455,22.323933,115.07336,30.501709
474.55054,46932.87,132.35475,32.72889,129.68408,28.960144,92.2386,21.24414,127.5483,29.054174
475.05054,46982.32,144.48601,28.574158,140.47882,24.740599,101.2195,18.410683,138.49623,24.953722
475.55054,47031.77,148.7917,28.306448,144.01909,24.509247,103.76318,17.727795,142.12727,24.687035
476.05054,47081.22,157.97266,24.787115,152.27786,21.671024,110.2088,15.935075,150.45119,21.76579
476.55054,47130.67,158.81325,24.375036,152.92265,21.27659,110.56091,15.453691,151.11647,21.363012
477.05054,47180.12,165.61891,20.46172,158.52374,18.293867,113.485176,14.399688,156.78038,18.286402
477.55054,47229.57,177.5901,8.47455,169.33278,8.189989,122.1262,6.5027957,167.67998,7.778064
478.05054,47279.02,179.56529,6.158084,170.87196,6.323552,123.475266,4.7125416,169.29813,5.753557
478.55054,47328.47,177.20331,7.860021,168.86469,7.69542,121.96174,6.33364,167.25108,7.26223
479.05054,47377.918,175.04,6.895234,166.84456,6.7727313,120.10341,5.1574526,165.2122,6.3323174
479.55054,47427.367,176.50246,5.948146,168.08931,6.026552,121.66357,4.4442167,166.526,5.539779
480.05054,47476.82,167.4805,9.175968,158.88391,8.901991,114.03067,6.9671183,157.47314,8.5573015
480.55054,47526.27,159.6276,10.61645,150.96828,11.153699,106.953026,8.671693,149.63135,10.624954
481.05054,47575.72,161.80634,9.05553,153.11107,9.197665,108.69973,6.785805,151.75319,8.752985
481.55054,47625.168,159.91406,9.685762,150.81583,10.189673,106.84054,7.072821,149.5751,9.616173
482.05054,47674.617,160.25548,10.31852,151.16393,11.23903,106.04558,8.484603,149.83923,10.615473
482.55054,47724.066,162.70071,8.434999,153.31644,8.928446,107.591286,6.480248,152.01018,8.407
483.05054,47773.516,157.48347,10.83874,148.22015,11.0137,103.5984,7.6260448,146.96785,10.50446
483.55054,47822.97,154.46558,10.084487,144.62856,10.874385,100.53701,7.479783,143.5365,10.270043
484.05054,47872.414,154.23587,12.158723,144.29791,12.508509,100.27231,8.8493395,143.23209,11.959559
484.55054,47921.867,152.0911,9.407855,142.2021,9.504935,98.29108,7.0267544,141.13414,9.065312
485.05054,47971.316,151.0619,8.044819,141.40642,8.357512,98.529274,5.7694826,140.36345,7.851308
485.55054,48020.766,149.82495,7.6011176,140.52388,8.315163,98.751236,5.9839034,139.4853,7.732886
486.05054,48070.215,152.06754,8.458361,142.49857,9.042125,99.48518,6.273703,141.42737,8.456257
486.55054,48119.664,141.60307,6.4828115,132.4137,7.1385245,91.41743,5.015893,131.40742,6.467329
487.05054,48169.117,140.89299,7.504389,131.29573,8.263773,90.56224,5.808763,130.39516,7.5715356
487.55054,48218.566,140.05453,13.333962,130.83372,12.390526,89.999245,9.245703,129.84583,12.123419
488.05054,48268.016,145.67331,8.117349,136.51561,8.682279,95.07544,5.975078,135.47055,8.04059
488.55054,48317.465,140.27922,9.213285,131.41382,9.831959,90.837296,7.149103,130.36897,9.289344
489.05054,48366.918,140.68106,5.739397,131.09763,6.5333867,90.41648,4.076717,130.19789,5.8519173
489.55054,48416.367,138.57028,5.5199246,129.10522,6.138794,88.68489,4.374078,128.19914,5.4930763
490.05054,48465.812,137.2653,6.194772,128.03606,6.9081283,87.870255,4.9454513,127.09822,6.229699
490.55054,48515.266,138.25586,5.1722703,128.75696,5.953507,88.38074,3.5405986,127.86127,5.2269917
491.05054,48564.715,139.57968,5.060444,129.70639,5.8407564,89.2548,3.599045,128.88484,5.130344
491.55054,48614.164,140.57549,5.2743917,130.88597,6.321738,89.48527,3.8386273,129.95682,5.5074754
492.05054,48663.613,138.92525,6.6667447,129.49374,7.487458,88.25997,5.2309704,128.5218,6.8339386
492.55054,48713.066,142.5654,9.07574,133.15382,9.693434,91.757,7.0657315,132.16588,9.080345
493.05054,48762.51,142.61533,5.3093133,132.88939,6.209437,91.74425,3.6283786,131.98645,5.417335
493.55054,48811.96,142.07237,6.8418713,132.41292,7.2074475,90.40659,4.641449,131.43367,6.5691066
494.05054,48861.414,139.84341,5.327384,129.95932,5.942143,88.73122,3.775143,129.084,5.2392073
494.55054,48910.863,139.45103,5.9860163,129.50389,6.711147,88.69182,4.343934,128.67203,5.9732947
495.05054,48960.312,142.11057,5.065391,131.97734,6.059742,90.63714,3.86413,131.1469,5.3125052
495.55054,49009.76,142.14932,5.328128,131.93237,6.223473,90.12461,3.8413153,131.08598,5.412417
496.05054,49059.215,142.47437,6.5822277,132.29457,7.4725347,90.16354,4.737467,131.41693,6.7110376
496.55054,49108.66,140.92575,4.1661797,130.52043,5.433154,88.9371,3.1133437,129.73029,4.510855
497.05054,49158.113,139.15324,5.2121944,128.98837,6.111475,87.146454,3.8614593,128.12843,5.3854895
497.55054,49207.562,144.58528,10.9128895,134.16771,10.917292,90.64237,7.811794,133.23996,10.476745
498.05054,49257.01,141.31512,7.1199746,130.87439,7.631679,89.41312,4.8184857,130.10059,6.996747
498.55054,49306.46,144.72963,9.607935,134.38762,9.7680645,91.80615,6.876576,133.51195,9.2966585
499.05054,49355.91,141.16887,4.157227,130.88243,5.2101893,89.97037,2.8744683,130.11548,4.322451
499.55054,49405.363,145.63809,10.757547,135.42715,11.046535,93.50305,7.6666555,134.57108,10.540126
500.05054,49454.812,140.77242,4.166918,130.4999,5.284695,89.061775,3.0903118,129.692,4.3899918
500.55054,49504.26,140.30882,5.447112,129.81808,6.374042,88.11041,4.424638,129.03712,5.6874566
501.05054,49553.71,141.41415,3.5996962,131.40096,4.921982,89.63523,2.6686435,130.51428,4.0732865
501.55054,49603.16,139.83537,4.185226,130.22363,5.3052464,89.67506,2.6408591,129.3395,4.393466
502.05054,49652.61,154.18018,8.665692,144.78098,9.487491,100.12354,6.618935,143.55498,8.791553
502.55054,49702.06,149.68414,10.050672,140.11421,10.65259,96.64785,7.5638156,139.01051,10.011799
503.05054,49751.51,149.42867,10.659327,139.95863,11.494397,97.40801,7.809821,138.89981,10.81699
503.55054,49800.96,138.1875,4.7910695,128.71397,5.403434,88.29764,3.1371162,127.80998,4.701793
504.05054,49850.41,138.99796,4.353244,129.13216,5.190703,88.398384,2.9085255,128.28865,4.4037604
504.55054,49899.86,138.9445,5.7778277,129.11803,6.1080465,88.19162,3.6488192,128.25224,5.4437914
505.05054,49949.31,138.5014,5.5400977,128.56812,6.1510315,87.10926,4.23549,127.68661,5.4151044
505.55054,49998.758,139.2317,6.1206803,129.56609,6.5018306,88.32439,4.212255,128.64336,5.882566
506.05054,50048.207,137.34009,7.965903,128.79463,8.120781,88.460686,5.2356,127.69928,7.4696536
506.55054,50097.66,143.9628,5.910579,134.15323,6.5268736,92.18412,3.8415787,133.20857,5.855602
