SB_DEPTH_pxl,SB_DEPTH_cm,CT,CT_std
0,0.0,,
1,0.010111390221004287,,
2,0.020222780442008575,,
3,0.03033417066301286,,
4,0.04044556088401715,,
5,0.05055695110502144,,
6,0.06066834132602572,,
7,0.07077973154703002,,
8,0.0808911217680343,,
9,0.09100251198903858,,
10,0.10111390221004288,,
11,0.11122529243104716,,
12,0.12133668265205144,,
13,0.13144807287305574,,
14,0.14155946309406003,,
15,0.1516708533150643,,
16,0.1617822435360686,,
17,0.1718936337570729,,
18,0.18200502397807716,,
19,0.19211641419908146,,
20,0.20222780442008575,,
21,0.21233919464109002,,
22,0.22245058486209432,,
23,0.23256197508309862,,
24,0.24267336530410288,,
25,0.2527847555251072,,
26,0.2628961457461115,,
27,0.27300753596711574,,
28,0.28311892618812007,,
29,0.29323031640912434,,
30,0.3033417066301286,,
31,0.31345309685113293,,
32,0.3235644870721372,,
33,0.33367587729314147,,
34,0.3437872675141458,,
35,0.35389865773515006,,
36,0.3640100479561543,,
37,0.37412143817715865,529.7213657375254,33.70264186538765
38,0.3842328283981629,530.2870257220875,33.26048138093268
39,0.3943442186191672,530.8526857066497,32.818320896477715
40,0.4044556088401715,531.4183456912119,32.37616041202274
41,0.4145669990611758,531.984005675774,31.933999927567776
42,0.42467838928218005,532.4955154703525,31.514908721089878
43,0.43478977950318437,532.6776554200301,31.23613695784146
44,0.44490116972418864,532.8597953697077,30.957365194593038
45,0.4550125599451929,533.0419353193854,30.678593431344616
46,0.46512395016619723,533.224075269063,30.399821668096198
47,0.4752353403872015,533.4062152187406,30.121049904847776
48,0.48534673060820577,533.447299523678,30.126308467713095
49,0.4954581208292101,533.474235713419,30.16005574352949
50,0.5055695110502144,533.5011719031602,30.193803019345886
51,0.5156809012712187,533.5281080929012,30.227550295162278
52,0.525792291492223,533.5550442826423,30.261297570978673
53,0.5359036817132272,533.6106151744316,30.423524008840722
54,0.5460150719342315,533.6798796623372,30.64719134283808
55,0.5561264621552358,533.7491441502427,30.870858676835443
56,0.5662378523762401,533.8184086381483,31.0945260108328
57,0.5763492425972444,533.8876731260539,31.31819334483016
58,0.5864606328182487,534.016185099159,31.423937487166892
59,0.5965720230392529,534.218847860068,31.382095659693807
60,0.6066834132602572,534.4215106209768,31.340253832220718
61,0.6167948034812615,534.6241733818857,31.298412004747632
62,0.6269061937022659,534.8268361427946,31.256570177274543
63,0.6370175839232701,534.9903803718089,31.281824312495218
64,0.6471289741442744,535.0083378316363,31.556788341236345
65,0.6572403643652787,535.0262952914636,31.831752369977476
66,0.6673517545862829,535.044252751291,32.10671639871861
67,0.6774631448072873,535.0622102111184,32.38168042745974
68,0.6875745350282916,535.0801676709458,32.65664445620087
69,0.6976859252492958,535.0290285599746,33.06444466302406
70,0.7077973154703001,534.9764388561944,33.475033592970036
71,0.7179087056913044,534.9238491524142,33.885622522916016
72,0.7280200959123087,534.8712594486341,34.29621145286199
73,0.738131486133313,534.8186697448539,34.70680038280797
74,0.7482428763543173,534.9491096876742,35.0432549467985
75,0.7583542665753216,535.1415110429674,35.354612647451816
76,0.7684656567963258,535.3339123982607,35.66597034810513
77,0.7785770470173301,535.526313753554,35.977328048758444
78,0.7886884372383344,535.7187151088472,36.28868574941176
79,0.7987998274593388,536.0299595768137,36.391924135381885
80,0.808911217680343,536.4532425584589,36.298959492329764
81,0.8190226079013473,536.876525540104,36.20599484927765
82,0.8291339981223516,537.2998085217492,36.11303020622554
83,0.8392453883433558,537.7230915033944,36.02006556317342
84,0.8493567785643601,537.9815695590022,36.160173531623315
85,0.8594681687853645,537.8212350962577,36.89258010260377
86,0.8695795590063687,537.6609006335134,37.62498667358424
87,0.879690949227373,537.500566170769,38.3573932445647
88,0.8898023394483773,537.3402317080247,39.089799815545156
89,0.8999137296693815,537.1349728255614,39.92995127879448
90,0.9100251198903858,536.0767653714485,42.81577973772374
91,0.9201365101113902,535.0185579173356,45.70160819665299
92,0.9302479003323945,533.9603504632227,48.587436655582245
93,0.9403592905533987,532.9021430091097,51.4732651145115
94,0.950470680774403,531.8439355549968,54.35909357344075
95,0.9605820709954073,530.8622921476334,57.21341030942522
96,0.9706934612164115,529.8977200197633,60.060700961333204
97,0.9808048514374159,528.933147891893,62.90799161324114
98,0.9909162416584202,527.9685757640228,65.75528226514906
99,1.0010276318794245,527.0040036361527,68.602572917057
100,1.0111390221004288,526.4403542611384,70.38735077325303
101,1.021250412321433,526.1607309581121,71.41941171913798
102,1.0313618025424374,525.881107655086,72.45147266502292
103,1.0414731927634415,525.6014843520597,73.48353361090787
104,1.051584582984446,525.3218610490335,74.5155945567928
105,1.0616959732054503,525.1853101543255,75.1194818234916
106,1.0718073634264544,525.311012373117,74.93852257921617
107,1.0819187536474588,525.4367145919086,74.75756333494073
108,1.092030143868463,525.5624168107003,74.5766040906653
109,1.1021415340894674,525.6881190294919,74.39564484638987
110,1.1122529243104715,525.7711157959886,74.15136472791514
111,1.122364314531476,525.5427995210406,73.44548982763531
112,1.1324757047524803,525.3144832460927,72.73961492735549
113,1.1425870949734844,525.0861669711446,72.03374002707568
114,1.1526984851944888,524.8578506961966,71.32786512679586
115,1.162809875415493,524.6295344212486,70.62199022651603
116,1.1729212656364973,524.8341805381435,69.85396871526017
117,1.1830326558575017,525.0932810299385,69.07813092500037
118,1.1931440460785059,525.3523815217334,68.30229313474057
119,1.2032554362995103,525.6114820135283,67.52645534448077
120,1.2133668265205144,525.8705825053232,66.75061755422095
121,1.2234782167415188,526.4485523083766,65.81853039303897
122,1.233589606962523,527.1937868912125,64.80448170186432
123,1.2437009971835273,527.9390214740484,63.7904330106897
124,1.2538123874045317,528.6842560568844,62.77638431951509
125,1.2639237776255359,529.4294906397203,61.762335628340466
126,1.2740351678465403,529.9090451934387,60.35034687086967
127,1.2841465580675444,530.0270513580186,58.396824786934346
128,1.2942579482885488,530.1450575225984,56.44330270299903
129,1.3043693385095532,530.2630636871784,54.4897806190637
130,1.3144807287305573,530.3810698517582,52.536258535128376
131,1.3245921189515617,530.4183782196567,50.6107316192183
132,1.3347035091725659,530.1143840782933,48.8036072060673
133,1.3448148993935702,529.8103899369299,46.99648279291629
134,1.3549262896145746,529.5063957955666,45.18935837976529
135,1.3650376798355788,529.2024016542033,43.38223396661426
136,1.3751490700565832,528.8984075128399,41.57510955346326
137,1.3852604602775873,529.2044571002561,40.98534733757573
138,1.3953718504985917,529.5366701070625,40.44779508011265
139,1.4054832407195958,529.8688831138688,39.91024282264956
140,1.4155946309406002,530.2010961206752,39.372690565186474
141,1.4257060211616046,530.5333091274816,38.83513830772339
142,1.4358174113826088,530.9149126215641,38.28239060068091
143,1.4459288016036131,531.315107440574,37.723923097051475
144,1.4560401918246173,531.7153022595841,37.16545559342204
145,1.4661515820456217,532.115497078594,36.6069880897926
146,1.476262972266626,532.515691897604,36.04852058616316
147,1.4863743624876302,532.6693131926581,35.72143064262865
148,1.4964857527086346,532.5705471636076,35.631173763379934
149,1.5065971429296388,532.471781134557,35.54091688413122
150,1.5167085331506431,532.3730151055065,35.4506600048825
151,1.5268199233716473,532.2742490764559,35.36040312563379
152,1.5369313135926517,532.0952186702723,35.28869416063087
153,1.547042703813656,531.6898931484545,35.26927866066124
154,1.5571540940346602,531.2845676266368,35.24986316069162
155,1.5672654842556646,530.8792421048189,35.23044766072199
156,1.5773768744766687,530.4739165830011,35.21103216075237
157,1.5874882646976731,530.0661716482075,35.17828340368741
158,1.5975996549186775,529.5787548814645,34.70646738971557
159,1.6077110451396817,529.0913381147217,34.23465137574374
160,1.617822435360686,528.6039213479787,33.7628353617719
161,1.6279338255816902,528.1165045812359,33.29101934780006
162,1.6380452158026946,527.6290878144929,32.81920333382822
163,1.648156606023699,527.1979056956428,32.59440496233495
164,1.6582679962447031,526.7810360925074,32.43247608540199
165,1.6683793864657075,526.364166489372,32.27054720846903
166,1.6784907766867116,525.9472968862366,32.10861833153607
167,1.688602166907716,525.5304272831012,31.946689454603113
168,1.6987135571287202,525.4576558771867,31.694856274244724
169,1.7088249473497246,525.6500572324799,31.373740044523306
170,1.718936337570729,525.8424585877732,31.052623814801876
171,1.729047727791733,526.0348599430664,30.73150758508046
172,1.7391591180127375,526.2272612983596,30.41039135535903
173,1.7492705082337416,526.4674179272172,30.113953433032563
174,1.759381898454746,526.8034789611294,29.8670756579281
175,1.7694932886757504,527.1395399950416,29.62019788282365
176,1.7796046788967546,527.4756010289539,29.37332010771919
177,1.789716069117759,527.811662062866,29.12644233261474
178,1.799827459338763,528.1199983120375,28.905323589852674
179,1.8099388495597675,528.1790013943274,28.915859706443783
180,1.8200502397807716,528.2380044766173,28.926395823034888
181,1.830161630001776,528.2970075589072,28.936931939625993
182,1.8402730202227804,528.3560106411971,28.9474680562171
183,1.8503844104437845,528.415013723487,28.958004172808206
184,1.860495800664789,528.3482477718015,28.87043779196983
185,1.870607190885793,528.2623084997705,28.767915817131538
186,1.8807185811067975,528.1763692277395,28.66539384229325
187,1.8908299713278018,528.0904299557086,28.56287186745496
188,1.900941361548806,528.0044906836777,28.46034989261667
189,1.9110527517698104,527.9332208611071,28.40454210185903
190,1.9211641419908145,527.8703697517113,28.375543314263094
191,1.931275532211819,527.8075186423155,28.346544526667163
192,1.941386922432823,527.7446675329197,28.317545739071228
193,1.9514983126538274,527.6818164235239,28.288546951475297
194,1.9616097028748318,527.6143128673737,28.384301045299807
195,1.971721093095836,527.5399176766603,28.664850648847427
196,1.9818324833168404,527.4655224859468,28.945400252395057
197,1.9919438735378445,527.3911272952334,29.22594985594268
198,2.002055263758849,527.31673210452,29.50649945949031
199,2.012166653979853,527.2624764168776,29.76364777197628
200,2.0222780442008577,527.306087390744,29.907078967255032
201,2.032389434421862,527.3496983646105,30.050510162533776
202,2.042500824642866,527.3933093384769,30.193941357812527
203,2.05261221486387,527.4369203123434,30.337372553091274
204,2.0627236050848747,527.4805312862098,30.480803748370025
205,2.072834995305879,527.5145138404137,30.59638077631264
206,2.082946385526883,527.5478634086645,30.710126631822632
207,2.0930577757478876,527.5812129769154,30.82387248733263
208,2.103169165968892,527.6145625451662,30.937618342842622
209,2.113280556189896,527.6479121134171,31.05136419835262
210,2.1233919464109006,527.7156715013899,30.932884512389933
211,2.1335033366319047,527.797762746315,30.717681761095424
212,2.143614726852909,527.8798539912401,30.502479009800922
213,2.153726117073913,527.9619452361653,30.287276258506413
214,2.1638375072949176,528.0440364810904,30.07207350721191
215,2.173948897515922,527.7537359358433,30.24304930366487
216,2.184060287736926,527.04954697547,30.843236568525978
217,2.1941716779579306,526.3453580150967,31.44342383338711
218,2.2042830681789347,525.6411690547234,32.04361109824825
219,2.214394458399939,524.93698009435,32.643798363109354
220,2.224505848620943,524.1585207821596,34.097140332493176
221,2.2346172388419476,523.1464896533171,38.23355689820217
222,2.244728629062952,522.1344585244746,42.369973463911315
223,2.254840019283956,521.122427395632,46.50639002962031
224,2.2649514095049605,520.1103962667895,50.64280659532946
225,2.2750627997259647,519.1032795705543,54.7812514252403
226,2.285174189946969,518.6427989935523,59.14530164252605
227,2.2952855801679735,518.1823184165505,63.50935185981164
228,2.3053969703889776,517.7218378395486,67.87340207709738
229,2.3155083606099818,517.2613572625468,72.23745229438296
230,2.325619750830986,516.8008766855448,76.60150251166871
231,2.3357311410519905,516.2238554822737,79.80718743011748
232,2.3458425312729947,515.6133018481431,82.67957394837124
233,2.355953921493999,515.0027482140125,85.5519604666251
234,2.3660653117150034,514.392194579882,88.42434698487885
235,2.3761767019360076,513.7816409457514,91.29673350313271
236,2.3862880921570118,513.0901143418793,93.49423123975083
237,2.396399482378016,512.3307703263218,95.12648837210241
238,2.4065108725990205,511.5714263107645,96.75874550445394
239,2.4166222628200247,510.81208229520706,98.39100263680551
240,2.426733653041029,510.0527382796497,100.02325976915704
241,2.4368450432620334,509.22739229128604,102.41892450486766
242,2.4469564334830376,508.2564067849061,106.4991194246934
243,2.4570678237040418,507.2854212785261,110.57931434451932
244,2.467179213925046,506.3144357721461,114.65950926434522
245,2.4772906041460505,505.34345026576614,118.73970418417098
246,2.4874019943670547,504.48780534978624,122.50153344764962
247,2.497513384588059,504.96752606231746,122.57745687945379
248,2.5076247748090634,505.4472467748487,122.65338031125798
249,2.5177361650300676,505.92696748737984,122.72930374306215
250,2.5278475552510717,506.40668819991106,122.80522717486633
251,2.5379589454720763,506.8864089124422,122.8811506066705
252,2.5480703356930805,508.35387255531157,115.14018951125566
253,2.5581817259140847,509.9995454809199,105.9889005440209
254,2.568293116135089,511.6452184065283,96.83761157678578
255,2.5784045063560934,513.2908913321365,87.68632260955101
256,2.5885158965770976,514.9365642577449,78.53503364231591
257,2.5986272867981017,515.9111428385552,70.16123111663724
258,2.6087386770191063,516.4652587417997,62.27454941610347
259,2.6188500672401105,517.0193746450444,54.38786771556939
260,2.6289614574611146,517.5734905482889,46.501186015035614
261,2.639072847682119,518.1276064515336,38.614504314501545
262,2.6491842379031234,518.4982513763049,33.57898231527971
263,2.6592956281241276,518.5726465670183,33.14721460079258
264,2.6694070183451317,518.6470417577317,32.71544688630547
265,2.6795184085661363,518.7214369484451,32.28367917181834
266,2.6896297987871405,518.7958321391585,31.85191145733123
267,2.6997411890081446,518.8977595813853,31.534851547520486
268,2.7098525792291492,519.1555773974783,31.867278750945804
269,2.7199639694501534,519.4133952135712,32.19970595437114
270,2.7300753596711576,519.6712130296642,32.53213315779647
271,2.7401867498921617,519.9290308457571,32.86456036122179
272,2.7502981401131663,520.1868486618501,33.196987564647124
273,2.7604095303341705,520.38698475383,33.40780348853598
274,2.7705209205551746,520.5819514605272,33.60772071672329
275,2.7806323107761792,520.7769181672243,33.8076379449106
276,2.7907437009971834,520.9718848739215,34.00755517309792
277,2.8008550912181875,521.1668515806186,34.20747240128522
278,2.8109664814391917,521.396105026436,34.283980156411054
279,2.8210778716601963,521.6410960855094,34.303842963401664
280,2.8311892618812005,521.8860871445828,34.32370577039227
281,2.8413006521022046,522.1310782036562,34.34356857738288
282,2.851412042323209,522.3760692627296,34.36343138437349
283,2.8615234325442134,522.5815444153935,34.37710023169084
284,2.8716348227652175,522.739313526734,34.38329134857056
285,2.8817462129862217,522.8970826380745,34.389482465450286
286,2.8918576032072263,523.054851749415,34.39567358233001
287,2.9019689934282304,523.2126208607554,34.40186469920973
288,2.9120803836492346,523.5371272635841,34.91367407625321
289,2.922191773870239,524.4503923633762,37.210849794309716
290,2.9323031640912434,525.3636574631681,39.50802551236613
291,2.9424145543122475,526.2769225629602,41.80520123042264
292,2.952525944533252,527.1901876627521,44.102376948479055
293,2.9626373347542563,528.1034527625442,46.39955266653556
294,2.9727487249752604,530.4492529886608,53.3019460167779
295,2.9828601151962646,532.811941631662,60.258631114417916
296,2.992971505417269,535.1746302746632,67.21531621205793
297,3.0030828956382734,537.5373189176644,74.17200130969768
298,3.0131942858592775,539.9000075606656,81.1286864073377
299,3.023305676080282,542.2491204132695,87.77853057002103
300,3.0334170663012863,544.5938515964433,94.32933994318105
301,3.0435284565222904,546.9385827796171,100.88014931634083
302,3.0536398467432946,549.283313962791,107.43095868950086
303,3.063751236964299,551.6280451459647,113.98176806266063
304,3.0738626271853033,553.6429871310439,118.53579939306785
305,3.0839740174063075,555.3579245445578,121.27338996468809
306,3.094085407627312,557.0728619580717,124.01098053630844
307,3.1041967978483163,558.7877993715856,126.74857110792868
308,3.1143081880693204,560.5027367850995,129.48616167954904
309,3.124419578290325,561.9546333692612,131.53963747497332
310,3.134530968511329,562.7665670885987,131.92870226195845
311,3.1446423587323333,563.5785008079363,132.31776704894358
312,3.1547537489533375,564.3904345272738,132.70683183592868
313,3.164865139174342,565.2023682466113,133.0958966229138
314,3.1749765293953462,566.027759950627,133.61882965394707
315,3.1850879196163504,567.0680099449127,136.27898476728376
316,3.195199309837355,568.1082599391981,138.9391398806204
317,3.205310700058359,569.1485099334838,141.5992949939571
318,3.2154220902793633,570.1887599277692,144.2594501072937
319,3.2255334805003675,571.2290099220548,146.91960522063042
320,3.235644870721372,572.6361069253938,150.75378896815351
321,3.2457562609423762,574.1201627125558,154.83426562152187
322,3.2558676511633804,575.6042184997178,158.91474227489022
323,3.265979041384385,577.0882742868798,162.99521892825842
324,3.276090431605389,578.5723300740418,167.07569558162677
325,3.2862018218263933,580.3269741688982,171.98337054744178
326,3.296313212047398,582.2663798302543,177.4558683517443
327,3.306424602268402,584.2057854916103,182.9283661560466
328,3.3165359924894062,586.1451911529664,188.4008639603491
329,3.3266473827104104,588.0845968143224,193.8733617646514
330,3.336758772931415,590.191110767267,199.52423409351678
331,3.346870163152419,592.5922796813268,205.48962665413956
332,3.3569815533734233,594.9934485953867,211.4550192147626
333,3.367092943594428,597.3946175094464,217.4204117753856
334,3.377204333815432,599.7957864235062,223.38580433600836
335,3.387315724036436,601.9864321219271,229.14623093412078
336,3.3974271142574404,602.76245092161,233.5293730222431
337,3.407538504478445,603.5384697212928,237.9125151103651
338,3.417649894699449,604.3144885209756,242.29565719848708
339,3.4277612849204533,605.0905073206584,246.67879928660906
340,3.437872675141458,605.8665261203412,251.0619413747314
341,3.447984065362462,605.5999168326789,253.03513725557596
342,3.458095455583466,605.2138314463905,254.73217428913907
343,3.4682068458044704,604.8277460601021,256.42921132270214
344,3.478318236025475,604.4416606738135,258.1262483562654
345,3.488429626246479,604.0555752875251,259.8232853898285
346,3.4985410164674833,603.9884269068262,261.26848268119994
347,3.508652406688488,604.082062233069,262.5867215870749
348,3.518763796909492,604.1756975593116,263.9049604929497
349,3.528875187130496,604.2693328855544,265.2231993988246
350,3.538986577351501,604.3629682117971,266.5414383046994
351,3.549097967572505,604.5364863653067,268.42917408118956
352,3.559209357793509,604.814826992631,271.06420527585607
353,3.5693207480145133,605.0931676199552,273.6992364705225
354,3.579432138235518,605.3715082472795,276.334267665189
355,3.589543528456522,605.6498488746038,278.9692988598556
356,3.599654918677526,606.0021222612368,282.4944409760213
357,3.609766308898531,606.6498734907241,289.5769784531095
358,3.619877699119535,607.2976247202114,296.65951593019776
359,3.629989089340539,607.9453759496987,303.7420534072865
360,3.6401004795615433,608.593127179186,310.82459088437474
361,3.650211869782548,609.2408784086733,317.907128361463
362,3.660323260003552,610.7662681785654,323.8708061756721
