SB_DEPTH_cm,hiresMS
201.00252,70.507095
201.50252,68.61186
202.00252,63.94115
202.50252,59.252956
203.00252,57.474113
203.50252,55.728508
204.00252,59.085136
204.50252,62.52647
205.00252,54.790592
205.50252,46.81068
206.00252,46.308655
206.50252,46.009407
207.00252,47.207664
207.50252,48.454525
208.00252,50.133907
208.50252,51.829666
209.00252,52.760506
209.50252,53.658245
210.00252,54.31821
210.50252,54.96658
211.00252,55.756855
211.50252,56.554844
212.00252,58.24683
212.50252,59.992435
213.00252,61.129627
213.50252,62.226864
214.00252,63.743053
214.50252,65.28916
215.00252,62.622025
215.50252,59.629513
216.00252,60.91963
216.50252,62.565483
217.00252,55.37229
217.50252,47.392384
218.00252,46.654453
218.50252,46.604576
219.00252,47.596508
219.50252,48.69375
220.00252,50.241432
220.50252,51.837414
221.00252,52.985462
221.50252,54.0827
222.00252,55.625362
222.50252,57.221344
223.00252,53.546593
223.50252,49.20745
224.00252,50.814003
224.50252,53.207977
225.00252,51.92354
225.50252,50.12806
226.00252,49.508144
226.50252,49.059277
227.00252,52.722797
227.50252,57.011997
228.00252,39.094006
228.50252,17.648
229.00252,14.856719
229.50252,15.155968
230.00252,15.455216
230.50252,15.754465
231.00252,31.699274
231.50252,50.45206
232.00252,52.55932
232.50252,51.56183
233.00252,50.940388
233.50252,50.391766
234.00252,46.645195
234.50252,42.256245
235.00252,42.944828
235.50252,44.69043
236.00252,42.62028
236.50252,39.727566
237.00252,58.977562
237.50252,83.16666
238.00252,84.6604
238.50252,80.91976
239.00252,62.15558
239.50252,39.811836
240.00252,57.404945373535156
240.50252,67.64388275146484
241.00252,67.63276672363281
241.50252,59.859169006347656
242.00252,61.44574737548828
242.50252,67.4875717163086
243.00252,71.39579772949219
243.50252,107.38461303710938
244.00252,129.7687225341797
244.50252,80.17608642578125
245.00252,81.3546142578125
245.50252,102.15469360351562
246.00252,77.30889892578125
246.50252,48.46598434448242
247.00252,25.062796
247.50252,30.74848
248.00252,34.41916
248.50252,37.4615
249.00252,41.448036
249.50252,45.737236
250.00252,50.13899
250.50252,54.577812
251.00252,58.681248
251.50252,62.671204
252.00252,61.36809
252.50252,58.226
253.00252,60.524933
253.50252,64.76432
254.00252,69.33229
254.50252,74.020485
255.00252,76.931816
255.50252,79.17617
256.0025,73.96615
256.5025,65.88649
257.0025,68.35619
257.5025,74.98959
258.0025,78.92408
